appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer,appid,Name,Percentage
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_ALL_SECRET_ROOMS,2.92808
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_BEAST_MISTRISS,7.99658
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_COMPLETIONIST,1.66096
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_DEE_QUEST,3.76712
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_FIRST_HOUR,7.85959
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_FIRST_QUEST,15.6336
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_FIRST_SECRET_ROOM,15.8562
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_GIGANTINE_LAIR,8.80137
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_GOVERNOR,15.5651
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_GRAVITRON,7.65411
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_GRAVITRON_KILLS,1.50685
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_HARD_MODE,2.2774
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_ITEMS,12.089
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_KILL_GIGANTINE,6.36986
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_KILL_GORILLA_KING,6.14726
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_KILL_IMP_KING,6.30137
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_KILL_KINGS,2.68836
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_KILL_LION_KING,5.5137
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_KILL_OOZE_KING,5.49658
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_KILL_QUEEN_TWIN,6.93493
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_KILL_SCORPION_KING,5.47945
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_KILL_TRICKSTER,2.08904
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_KILL_ZOMBIE_KING,2.14041
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_LONG_PLAYING,8.25342
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_MEDIUM_QUESTS,10.6164
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_MEDIUM_SECRET,11.2329
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_MONEY,5.37671
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_PIUPIU_KILL,2.2089
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_QUICK_COMPLETION,2.63699
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_AI_BEGINNER,21.9927
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_AI_EASY,14.6804
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_AI_EXPERT,2.35836
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_AI_HARD,3.55847
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_AI_INSANE,2.76305
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_AI_MEDIUM,9.96372
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_BEAT_HUMAN,8.27519
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_BEAT_MASTER,1.80017
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_FLIPS_12,3.72593
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_FLIPS_18,2.05135
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_FLIPS_6,33.9101
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_KONAMI,2.13508
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_ONLINE_LOSS,6.6983
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_ONLINE_STREAK_10,1.70248
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_ONLINE_STREAK_15,1.66062
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_ONLINE_STREAK_3,2.59559
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_ONLINE_STREAK_5,2.02344
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_ONLINE_WIN,5.86101
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_TIE,7.27044
307430,Reversi,game,9.99,"2015-03-19 00:00:00",-1,0,1,307430,ACH_WHITE_WINS,2.69327
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Achiever RP Goal",12.3532
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Aero Master",6.10615
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,Aerobat,10.2395
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Born to Excel",4.50916
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Canyon Champ",4.1334
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Championship King",1.83185
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Chief RP Goal",3.75763
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Clean Cave",7.79709
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Close Call Champ",2.16064
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Dark Places",3.94551
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"First Shine",38.7976
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Flying in Style",4.65007
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Get Exact",3.89854
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Get Low",12.682
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Green Flag Race",8.54861
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"High & Low",5.16674
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"In a Hurry",14.7957
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Job Done",8.26679
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,Lic_Achiever,9.91076
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,Lic_Chief,4.03946
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,Lic_Master,3.19399
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,Lic_Pilot,26.0216
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,Lic_Pro,6.71677
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Long and Precise",4.32128
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Low Flying Ace",2.95914
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Low Flying Journey",3.38187
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Medal Guru",6.62283
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Moonlight Medal",16.4396
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Mr. Perfect",3.14702
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Night Bird",3.3349
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Night Racer",8.7365
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"No Holding Back",4.74401
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"No Touching",3.66369
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,Pacman,6.81071
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Pain Free",14.6078
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Pro RP Goal",5.49554
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Rolling High",3.28793
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Speed Counts",3.94551
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Sprint Champ",7.60921
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,Supporter,5.91827
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,Survivor,5.54251
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"The Beginnings",13.7154
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"The Collector",17.0972
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"The Graduate",0.845467
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"The Mountaineer",3.38187
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"The Traveller",6.15312
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Tight & Smooth",8.87741
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"Touch the Ground",4.79098
308080,"Altitude0: Lower & Faster",game,18.99,"2014-09-01 00:00:00",-1,0,1,308080,"You Asked For It",4.46219
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,animal_happiness,1.31285
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,attendant,1.87151
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,australian_habitat,1.78771
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,baby_boomer,3.01676
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,complete_animal_species,0.865922
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,donation_collector,2.03911
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,ecologist,8.35196
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,full_park,7.26257
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,gorilla_keeper,7.3743
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,great_guestbook,17.3464
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,happy_visitors,12.1229
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,king_of_wildlife_park,0.111732
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,lion_keeper,2.01117
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,millionaire,0.27933
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,mission_expert,0.418994
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,ostrich_seller,1.22905
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,panda_breeder,0.865922
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,parkrating_award,12.6536
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,park_visit_record,0.139665
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,profiteer,21.6201
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,trainer,1.45251
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,trapper,1.17318
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,veterinarian,0.530726
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,white_tiger_breeder,1.50838
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_1,43.1844
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_10,10.7821
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_11,4.86034
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_12,4.49721
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_13,4.32961
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_14,4.16201
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_15,4.41341
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_16,3.63128
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_17,2.93296
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_18,2.59777
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_19,2.34637
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_2,39.4134
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_20,0.418994
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_3,33.2682
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_4,29.581
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_5,28.4358
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_6,25
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_7,21.2849
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_8,10.7821
311840,"Wildlife Park",game,6.99,"2015-04-01 00:00:00",-1,0,0,311840,winner_mission_9,11.9832
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_ACT_1,16.0656
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_ACT_2,9.07104
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_ACT_3,7.10383
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_ACT_4,4.91803
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_A_TRUE_GODDESS,4.80874
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_DESPAIR,6.55738
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_FIGHTER,44.2623
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_FRENZY,6.99454
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_GLADIATOR,37.0492
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_GOLD_COLLECTOR,13.0055
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_GOLD_FANATIC,8.96175
322440,"Red Goddess: Inner World",game,9.99,"2015-08-31 00:00:00",53,0,0,322440,ACH_SUPERNATURAL,3.60656
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,AirborneForNSeconds,20.116
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,APPAllCheeseHuntLevels,0.464864
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,APPAllCircuitLevels,0.502042
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,APPAllDemolishLevels,0.522322
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,APPAllStoryLevels,0.478383
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,APPAllZeroGravityLevels,0.462004
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,APPOneCheeseHuntLevel,0.484623
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,APPOneCircuitLevel,0.972626
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,APPOneDemolishLevel,2.72496
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,APPOneStoryLevel,1.42163
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,APPOneZeroGravityLevel,0.627618
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,BecomeInedible,56.7076
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,BreakTelevision,7.52387
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,CheeseHuntRunFullIntegrity,0.486443
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,ClimbGarbageTruckInStoryMode,0.981985
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,CompleteAllCheeseHuntLevels,0.489823
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,CompleteAllCircuitLevels,2.13686
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,CompleteAllDemolishLevels,2.9288
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,CompleteAllStoryLevels,2.93504
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,CompleteAllZeroGravityLevels,0.641137
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,KnockSaltDown,45.0847
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,LaunchRocket,3.72333
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,May4thComplete,2.22292
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,SkateWithWholemealBread,0.707955
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,StartCar,1.51783
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,StoryRunBothSidesWithButter,3.9646
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,StoryRunBothSidesWithJam,4.32365
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,StoryRunFullEdibilityWithNoInvincibilityCheat,2.28168
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,StoryRunLowEdibility,6.86298
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,StoryRunWithInvincibilityCheat,20.1103
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,ToastFromTwoDifferentBurners,5.68002
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,TurnOnChainsaw,1.09716
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,TurnOnHairdryer,4.79371
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,TurnOnLawnmower,3.28316
327890,"I am Bread",game,12.99,"2015-04-09 00:00:00",60,0,0,327890,ZeroGravityRunLowFuel,0.622678
336060,"Raptor: Call of The Shadows - 2015 Edition",game,4.99,"2015-02-13 00:00:00",-1,0,0,336060,ALL_SECTORS_ACHIEVEMENT_1_0,7.1595
336060,"Raptor: Call of The Shadows - 2015 Edition",game,4.99,"2015-02-13 00:00:00",-1,0,0,336060,AMMO_ACHIEVEMENT_1_0,7.43917
336060,"Raptor: Call of The Shadows - 2015 Edition",game,4.99,"2015-02-13 00:00:00",-1,0,0,336060,BRAVO_ACHIEVEMENT_1_0,25.3939
336060,"Raptor: Call of The Shadows - 2015 Edition",game,4.99,"2015-02-13 00:00:00",-1,0,0,336060,DESTROY_ALL_ACHIEVEMENT_1_0,11.3172
336060,"Raptor: Call of The Shadows - 2015 Edition",game,4.99,"2015-02-13 00:00:00",-1,0,0,336060,ELITE_ACHIEVEMENT_1_0,13.1351
336060,"Raptor: Call of The Shadows - 2015 Edition",game,4.99,"2015-02-13 00:00:00",-1,0,0,336060,SCORE_ACHIEVEMENT_1_0,29.4024
336060,"Raptor: Call of The Shadows - 2015 Edition",game,4.99,"2015-02-13 00:00:00",-1,0,0,336060,SEA_SUPERIORITY_ACHIEVEMENT_1_0,44.1876
336060,"Raptor: Call of The Shadows - 2015 Edition",game,4.99,"2015-02-13 00:00:00",-1,0,0,336060,SPECIAL_ACHIEVEMENT_1_0,15.1767
336060,"Raptor: Call of The Shadows - 2015 Edition",game,4.99,"2015-02-13 00:00:00",-1,0,0,336060,Twin_Laser_ACHIEVEMENT_1_0,18.514
336060,"Raptor: Call of The Shadows - 2015 Edition",game,4.99,"2015-02-13 00:00:00",-1,0,0,336060,UNTOUCHABLE_ACHIEVEMENT_1_0,33.5602
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_ADAPTION,37.0704
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_AIRBORNE,17.8694
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_AIRSNIPER,3.18326
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_BILLRIDDIM,5.77045
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_CLEARSKY,17.2733
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_COLLECTOR,13.8491
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_CREATESTAGE,1.28091
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_DEFENSEACE,3.01839
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_DLSTAGE,1.36969
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_DRONEMASTER,2.71401
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_EXPLORER,16.3982
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_HARDCORE,2.2194
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_JOHNHAWK,6.36652
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_LEASTRIKER,8.00254
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_NOPROBLEM,10.577
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_ONEMORE,7.3811
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_OVERPOWERED,2.0799
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_PERFECTIONIST,5.63094
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_POWERUP,32.7077
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_PROLEAGUE,15.5866
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_SCIENTIST,5.92264
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_SHARESTAGE,1.12873
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_SKIMP,4.57831
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_SKYMARSHALL,3.09448
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_THEBEGINNING,31.858
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_THISONEISMINE,8.8142
336090,"Sky Mercenaries",game,9.99,"2014-12-16 00:00:00",-1,0,0,336090,ACH_VETERAN,4.36271
336110,"Bloody Streets",game,4.99,"2015-03-12 00:00:00",-1,0,0,336110,"Bames Jond !",14.3882
336110,"Bloody Streets",game,4.99,"2015-03-12 00:00:00",-1,0,0,336110,"Bashing Kill",11.3384
336110,"Bloody Streets",game,4.99,"2015-03-12 00:00:00",-1,0,0,336110,"Became Ready",89.8457
