app_id,is_multiplayer,price,rating,release_date,required_age,title
35010,0,19.99,91,"2010-03-26 00:00:00",0,"Batman: Arkham Asylum Game of the Year Edition"
35130,1,9.99,82,"2010-09-28 00:00:00",0,"Lara Croft and the Guardian of Light"
35140,0,19.99,91,"2010-03-26 00:00:00",0,"Batman: Arkham Asylum Game of the Year Edition"
35310,0,9.99,51,"2009-07-20 00:00:00",0,Clutch
35450,1,19.99,76,"2011-09-13 00:00:00",17,"Red Orchestra 2: Heroes of Stalingrad with Rising Storm"
35460,0,9.99,68,"2010-10-26 00:00:00",17,"The Ball"
35700,1,14.99,80,"2009-07-02 00:00:00",0,"Trine Enchanted Edition"
35720,1,19.99,84,"2013-06-06 00:00:00",0,"Trine 2: Complete Story"
36620,1,0,69,"2011-06-14 00:00:00",0,"Forsaken World"
37010,0,9.99,61,"2009-11-19 00:00:00",0,"Ninja Blade"
37030,0,9.99,68,"2010-02-17 00:00:00",0,"UFO: Extraterrestrials Gold"
37260,0,9.99,71,"2009-08-12 00:00:00",0,"Emerald City Confidential™"
37400,0,4.99,84,"2009-08-25 00:00:00",0,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack"
37420,0,4.99,84,"2009-08-25 00:00:00",0,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack"
37700,0,19.99,51,"2009-09-01 00:00:00",0,"Darkest of Days"
37800,0,9.99,67,"2009-09-03 00:00:00",0,Quantz
38210,1,2.99,72,"2009-12-17 00:00:00",0,Roogoo
38230,0,7.99,58,"2010-01-27 00:00:00",0,"Hotel Giant 2"
38400,0,9.99,89,"2009-08-19 00:00:00",16,"Fallout: A Post Nuclear Role Playing Game"
38410,0,9.99,86,"2009-08-19 00:00:00",16,"Fallout 2: A Post Nuclear Role Playing Game"
38420,1,9.99,82,"2009-08-19 00:00:00",16,"Fallout Tactics: Brotherhood of Steel"
38440,0,9.99,89,"2009-08-19 00:00:00",0,Sacrifice
38460,0,9.99,83,"2009-09-17 00:00:00",0,"MDK 2"
38700,0,4.99,80,"2010-01-28 00:00:00",0,"Toki Tori"
38720,0,4.99,73,"2010-12-03 00:00:00",0,RUSH
38740,0,7.99,74,"2011-08-11 00:00:00",0,EDGE
38830,1,0,68,"2011-08-22 00:00:00",0,"CrimeCraft: GangWars"
39120,1,0,84,"2011-03-01 00:00:00",0,RIFT
39160,1,14.99,72,"2011-06-20 00:00:00",0,"Dungeon Siege III"
39190,0,6.99,86,"2011-04-05 00:00:00",0,"Dungeon Siege"
39200,0,6.99,80,"2005-08-16 00:00:00",0,"Dungeon Siege II"
39500,0,9.99,63,"2009-12-02 00:00:00",0,"Gothic® 3"
39510,0,9.99,79,"1970-01-01 00:00:00",0,"Gothic II: Gold Edition"
39530,1,9.99,81,"2007-01-24 00:00:00",17,"Painkiller: Black Edition"
39540,0,9.99,74,"2009-11-03 00:00:00",0,"SpellForce - Platinum Edition"
39550,0,14.99,80,"2009-10-29 00:00:00",0,"SpellForce 2: Gold Edition"
39630,1,4.99,67,"2010-04-20 00:00:00",0,AquaNox
39640,0,4.99,59,"2010-04-20 00:00:00",0,"AquaNox 2: Revelation"
39650,0,9.99,61,"2010-06-24 00:00:00",0,"The Guild II"
39660,0,9.99,63,"2010-06-24 00:00:00",0,"The Guild II - Pirates of the European Seas"
39670,1,4.99,66,"2010-07-16 00:00:00",0,Chaser
39680,0,9.99,56,"2010-07-28 00:00:00",0,"The Guild II Renaissance"
39690,0,19.99,63,"2010-10-15 00:00:00",0,ArcaniA
40100,1,12.99,77,"2010-03-01 00:00:00",0,"Supreme Commander 2"
40300,0,9.99,77,"2009-10-02 00:00:00",17,Risen
40320,1,4.99,76,"2009-10-29 00:00:00",0,"Rush for Berlin Gold"
40340,0,9.99,64,"2009-10-29 00:00:00",0,"Secret Files 2: Puritas Cordis"
40350,0,9.99,77,"2010-09-24 00:00:00",0,"Lost Horizon"
40380,0,4.99,69,"2010-11-30 00:00:00",0,nail'd
40390,0,9.99,69,"2012-04-26 00:00:00",0,"Risen 2: Dark Waters"
40400,1,9.99,80,"2009-10-21 00:00:00",0,"AI War: Fleet Command"
40420,1,4.99,75,"2010-07-16 00:00:00",0,Tidalis
40700,0,9.99,85,"2009-10-16 00:00:00",0,Machinarium
40800,0,14.99,87,"2010-11-30 00:00:00",0,"Super Meat Boy"
40930,0,4.99,79,"2010-04-20 00:00:00",0,"The Misadventures of P.B. Winterbottom"
40950,1,5.99,81,"2013-10-21 00:00:00",0,"Stronghold HD"
40960,1,5.99,81,"2013-10-21 00:00:00",0,"Stronghold HD"
40970,1,9.99,78,"2013-10-21 00:00:00",0,"Stronghold Crusader HD"
40980,1,5.99,81,"2013-10-21 00:00:00",0,"Stronghold HD"
41000,1,29.99,68,"2009-11-24 00:00:00",17,"Serious Sam HD: The First Encounter"
41050,1,99.99,87,"2010-03-22 00:00:00",0,"Serious Sam Classic: The First Encounter"
41060,1,99.99,85,"2010-09-22 00:00:00",0,"Serious Sam Classic: The Second Encounter"
41070,1,99.99,72,"2011-11-22 00:00:00",0,"Serious Sam 3: BFE"
41300,1,0,79,"2009-12-04 00:00:00",0,Altitude
41500,0,14.99,83,"2009-10-27 00:00:00",0,Torchlight
41700,1,19.99,80,"2010-02-11 00:00:00",0,"S.T.A.L.K.E.R.: Call of Pripyat"
41800,1,14.99,72,"2009-11-16 00:00:00",0,"Gratuitous Space Battles"
41900,0,9.99,70,"2009-12-11 00:00:00",0,"The Bard's Tale"
42120,1,9.99,70,"2010-04-08 00:00:00",17,"Lead and Gold: Gangs of the Wild West"
42140,0,9.99,77,"2011-05-31 00:00:00",0,"Hamilton's Great Adventure"
42160,1,0,73,"2013-02-06 00:00:00",0,"War of the Roses"
42170,0,14.99,52,"2012-06-12 00:00:00",0,Krater
42200,0,6.99,77,"2009-11-19 00:00:00",0,"Nancy Drew® Dossier™: Resorting to Danger!"
42650,1,19.99,75,"2010-06-22 00:00:00",0,"Transformers™: War for Cybertron™"
42670,1,29.99,76,"2010-06-30 00:00:00",0,Singularity™
42700,1,39.99,81,"2010-11-09 00:00:00",17,"Call of Duty®: Black Ops"
42710,1,39.99,81,"2010-11-09 00:00:00",17,"Call of Duty®: Black Ops"
42890,1,9.99,75,"2010-06-04 00:00:00",0,"Sword of the Stars: Complete Collection"
42910,1,9.99,74,"2011-01-25 00:00:00",0,Magicka
42920,1,9.99,71,"2010-10-08 00:00:00",0,"The Kings' Crusade"
42950,1,1.99,68,"2009-10-20 00:00:00",0,"Elven Legacy: Ranger"
42960,1,19.99,75,"2010-08-30 00:00:00",0,"Victoria II"
42990,1,19.99,65,"2012-11-30 00:00:00",0,"Sword of the Stars II: Enhanced Edition"
43000,1,9.99,63,"2010-09-28 00:00:00",0,"Front Mission Evolved"
43110,0,14.99,81,"2010-03-15 00:00:00",0,"Metro 2033"
43190,1,14.99,51,"2011-10-24 00:00:00",17,"The Haunted: Hells Reach"
43500,0,9.99,53,"2010-04-19 00:00:00",0,"M.U.D. TV"
43600,0,6.99,76,"2010-01-13 00:00:00",0,"Nancy Drew®: Warnings at Waverly Academy"
44200,1,9.99,68,"2010-02-11 00:00:00",0,"Galcon Fusion"
44310,1,9.99,84,"2010-09-21 00:00:00",0,"F1 2010™"
44340,1,9.99,67,"2011-06-06 00:00:00",17,"Operation Flashpoint: Red River"
44350,1,29.99,80,"2013-05-27 00:00:00",0,"GRID 2"
44360,1,14.99,83,"2011-09-19 00:00:00",0,"F1 2011"
44680,1,12.99,72,"2011-11-18 00:00:00",0,"RACE Injection"
44690,1,7.99,84,"2012-11-28 00:00:00",0,"GT Legends"
45000,1,9.99,75,"2010-03-15 00:00:00",0,"Sol Survivor"
45300,0,9.99,78,"2010-01-08 00:00:00",0,"Wings of Prey"
45450,0,1.99,74,"2011-05-06 00:00:00",0,"Fortix 2"
45700,0,19.99,78,"2009-12-22 00:00:00",0,"Devil May Cry 4"
45710,0,9.99,57,"2010-01-19 00:00:00",0,"Dark Void™"
45720,1,19.99,70,"2010-02-11 00:00:00",0,"Lost Planet: Extreme Condition Colonies Edition"
45740,1,19.99,78,"2010-09-27 00:00:00",17,"Dead Rising® 2"
45750,1,19.99,63,"2010-10-15 00:00:00",0,"Lost Planet® 2"
45770,0,19.99,66,"2011-10-11 00:00:00",17,"Dead Rising 2: Off the Record"
46000,0,6.99,73,"2010-01-22 00:00:00",0,"Bob Came in Pieces"
46290,1,3.99,66,"2010-07-09 00:00:00",0,"Theatre of War"
46340,1,8.99,63,"2010-07-09 00:00:00",0,"Theatre of War 2: Africa 1943"
46370,0,9.99,61,"2010-07-09 00:00:00",0,"Rig n Roll"
46380,0,3.99,60,"2010-07-12 00:00:00",0,"Reign: Conflict of Nations"
46410,0,9.99,68,"2010-03-17 00:00:00",0,"Avencast: Rise of the Mage"
46450,0,9.99,65,"2010-10-15 00:00:00",0,"Grotesque Tactics: Evil Heroes"
46480,0,7.99,75,"2011-06-01 00:00:00",17,"Still Life"
46490,0,7.99,67,"2011-06-01 00:00:00",17,"Still Life 2"
46500,0,12.99,82,"2011-05-19 00:00:00",0,Syberia
46510,0,12.99,80,"2011-05-19 00:00:00",0,"Syberia II"
46540,1,4.99,50,"2011-07-15 00:00:00",0,"Trapped Dead"
46550,0,7.99,71,"2011-08-26 00:00:00",0,"Post Mortem"
46560,0,7.99,80,"2011-08-26 00:00:00",0,"Robin Hood: The Legend of Sherwood"
46570,0,9.99,48,"2011-11-21 00:00:00",0,"Grotesque Tactics 2 – Dungeons and Donuts"
46750,0,12.99,75,"2010-04-21 00:00:00",0,"Dark Fall: Lost Souls"
46770,1,14.99,38,"2010-08-27 00:00:00",0,"Making History II: The War of the World"
46790,0,14.99,66,"2011-04-08 00:00:00",0,"Armada 2526"
47410,1,0,75,"2012-02-27 00:00:00",0,"Stronghold Kingdoms"
47540,1,9.99,83,"2010-08-12 00:00:00",0,"Puzzle Quest 2"
47700,1,19.99,64,"2010-03-16 00:00:00",0,"Command & Conquer 4: Tiberian Twilight"
47730,0,19.99,82,"2010-03-16 00:00:00",17,"Dragon Age™: Origins Awakening"
47780,1,19.99,87,"2011-01-25 00:00:00",0,"Dead Space™ 2"
47790,1,19.99,72,"2010-10-12 00:00:00",17,"Medal of Honor™"
47800,1,9.99,77,"2011-03-08 00:00:00",0,"RISK™: Factions"
47810,0,29.99,91,"2010-10-26 00:00:00",17,"Dragon Age: Origins - Ultimate Edition"
47830,1,19.99,72,"2010-10-12 00:00:00",17,"Medal of Honor™"
47870,1,19.99,86,"2010-12-14 00:00:00",0,"Need For Speed: Hot Pursuit"
47890,0,19.99,86,"2011-01-27 00:00:00",0,"The Sims™ 3"
47920,1,19.99,84,"2011-03-29 00:00:00",0,"Shift 2 Unleashed"
48000,0,9.99,88,"2011-08-02 00:00:00",0,LIMBO
48110,1,9.99,62,"2010-03-01 00:00:00",0,"Silent Hunter 5®: Battle of the Atlantic"
48190,1,19.99,88,"2011-03-22 00:00:00",17,"Assassin’s Creed® Brotherhood"
48210,1,19.99,79,"2011-03-10 00:00:00",0,"The Settlers 7: Paths to a Kingdom: Deluxe Gold Edition"
48220,0,19.99,77,"2011-10-13 00:00:00",0,"Might & Magic: Heroes VI"
48240,1,19.99,83,"2011-11-17 00:00:00",0,"Anno 2070™"
48700,1,19.99,78,"2010-03-31 00:00:00",0,"Mount & Blade: Warband"
48720,1,9.99,68,"2011-05-03 00:00:00",0,"Mount & Blade: With Fire & Sword"
48800,1,19.99,49,"2010-08-27 00:00:00",0,"Ship Simulator Extremes"
48950,1,9.99,76,"2010-12-10 00:00:00",0,"Greed Corp"
49300,0,0,68,"2010-07-30 00:00:00",0,"Commander: Conquest of the Americas"
49330,0,9.99,56,"2011-08-02 00:00:00",0,"Pirates of Black Cove"
49470,1,19.99,77,"2011-06-15 00:00:00",0,"Magic: The Gathering - Duels of the Planeswalkers 2012"
49520,0,19.99,89,"2012-09-17 00:00:00",17,"Borderlands 2"
49540,1,14.99,45,"2013-02-11 00:00:00",17,"Aliens: Colonial Marines"
49600,1,9.99,70,"2010-04-15 00:00:00",0,"Beat Hazard"
49810,0,4.99,55,"2011-02-23 00:00:00",0,CreaVures
49900,1,4.99,76,"2010-04-05 00:00:00",0,"Plain Sight"
50000,0,9.99,80,"2010-10-25 00:00:00",0,Nimbus
50130,0,0,77,"2011-03-22 00:00:00",18,"Mafia II"
50300,1,29.99,76,"2012-06-25 00:00:00",17,"Spec Ops: The Line"
50510,0,9.99,72,"2010-08-12 00:00:00",0,"Burn Zombie Burn!"
50620,0,19.99,83,"2010-09-22 00:00:00",17,Darksiders™
50640,0,19.99,83,"2010-09-22 00:00:00",17,Darksiders™
55000,0,9.99,72,"2010-04-01 00:00:00",0,Flotilla
55040,0,9.99,75,"2011-03-14 00:00:00",0,"Atom Zombie Smasher"
55100,1,19.99,70,"2011-03-14 00:00:00",17,Homefront
55110,0,19.99,75,"2011-06-06 00:00:00",17,"Red Faction®: Armageddon™"
55150,1,29.99,74,"2011-09-05 00:00:00",17,"Warhammer 40,000: Space Marine"
55230,0,14.99,84,"2011-11-14 00:00:00",17,"Saints Row: The Third"
57200,0,2.99,79,"2010-06-21 00:00:00",0,"Puzzle Dimension"
57300,0,19.99,85,"2010-09-08 00:00:00",0,"Amnesia: The Dark Descent"
57620,0,19.99,66,"2010-09-17 00:00:00",0,"Patrician IV - Steam Special Edition"
57650,0,14.99,65,"2011-02-10 00:00:00",0,"DUNGEONS - Steam Special Edition"
57680,1,19.99,57,"2011-05-12 00:00:00",0,"The First Templar - Steam Special Edition"
57690,0,14.99,78,"2011-09-01 00:00:00",0,"Tropico 4: Steam Special Edition"
57700,0,5.99,76,"2011-01-31 00:00:00",0,"Who's That Flying?!"
57740,0,29.99,62,"2012-02-08 00:00:00",17,"Jagged Alliance - Back in Action"
57800,0,4.99,62,"2010-10-15 00:00:00",0,"Doc Clock: The Toasted Sandwich of Time"
57900,1,19.99,54,"2011-06-13 00:00:00",17,"Duke Nukem Forever"
58200,0,9.99,71,"2010-06-07 00:00:00",0,"Jolly Rover"
58230,0,9.99,73,"2012-04-19 00:00:00",0,"MacGuffin's Curse"
58400,0,4.99,76,"2010-07-01 00:00:00",0,Turba
58520,1,19.99,73,"2010-10-28 00:00:00",0,"Blood Bowl® Legendary Edition"
58560,0,9.99,79,"2011-04-21 00:00:00",0,"Runaway: A Twist of Fate"
58570,0,9.99,75,"2011-04-21 00:00:00",0,"The Next BIG Thing"
58610,1,9.99,81,"2012-02-22 00:00:00",0,"Wargame: European Escalation"
61220,0,9.99,38,"2011-03-11 00:00:00",0,"Battle: Los Angeles"
61510,1,9.99,86,"2010-10-01 00:00:00",0,"Age of Wonders II: The Wizard's Throne"
61520,1,9.99,82,"2010-10-01 00:00:00",0,"Age of Wonders Shadow Magic"
61700,1,9.99,76,"2011-09-22 00:00:00",0,"Might & Magic: Clash of Heroes"
63000,1,9.99,65,"2011-04-04 00:00:00",0,HOARD
63110,0,9.99,59,"2010-08-03 00:00:00",0,"Alter Ego"
63200,1,4.99,82,"2011-01-24 00:00:00",0,"Monday Night Combat"
63380,1,29.99,66,"2012-04-30 00:00:00",0,"Sniper Elite V2"
63600,0,5.99,66,"2010-08-04 00:00:00",0,realMYST
63610,0,5.99,83,"2010-08-04 00:00:00",0,"Riven: The Sequel to MYST"
63900,1,4.99,67,"2010-08-06 00:00:00",0,"Fantasy Wars"
63910,0,14.99,78,"2010-09-17 00:00:00",0,"King's Bounty: Crossworlds"
63940,1,7.99,68,"2011-09-08 00:00:00",0,"Men of War: Vietnam"
63950,1,9.99,60,"2011-07-19 00:00:00",0,"IL-2 Sturmovik: Cliffs of Dover"
63960,1,19.99,49,"2011-03-24 00:00:00",0,"Theatre of War 3: Korea"
64000,1,9.99,77,"2011-02-24 00:00:00",0,"Men of War: Assault Squad"
65080,0,6.99,69,"2011-01-20 00:00:00",0,"Kaptain Brawe: A Brawe New World"
65300,0,9.99,79,"2012-01-17 00:00:00",0,"Dustforce DX"
65500,0,4.99,63,"2010-10-04 00:00:00",0,"Aura: Fate of the Ages"
65530,1,14.99,55,"2012-06-19 00:00:00",0,"SpellForce 2: Faith in Destiny"
65540,0,19.99,81,"2001-03-15 00:00:00",0,"Gothic 1"
65560,0,4.99,43,"2011-02-25 00:00:00",0,"Painkiller Redemption"
65730,1,19.99,70,"2011-10-27 00:00:00",0,"Take On Helicopters"
65800,1,14.99,81,"2011-10-18 00:00:00",0,"Dungeon Defenders"
65930,0,19.99,66,"2013-08-19 00:00:00",17,"The Bureau: XCOM Declassified"
67370,0,29.99,77,"2012-02-06 00:00:00",17,"The Darkness II"
70000,1,9.99,53,"2011-04-08 00:00:00",0,"Dino D-Day"
70300,0,4.99,81,"2010-09-07 00:00:00",0,VVVVVV
70400,0,19.99,82,"2010-09-10 00:00:00",0,"Recettear: An Item Shop's Tale"
70420,0,9.99,62,"2011-07-29 00:00:00",0,"Chantelise - A Tale of Two Sisters"
70600,1,14.99,66,"2011-09-28 00:00:00",0,"Worms Ultimate Mayhem"
70650,0,7.99,73,"2011-10-19 00:00:00",0,"Worms Blast"
71000,1,19.99,70,"2012-01-16 00:00:00",0,"Evochron Mercenary"
71340,0,29.99,77,"2011-11-03 00:00:00",0,"Sonic Generations"
72000,0,9.99,78,"2012-09-07 00:00:00",0,Closure
72200,0,9.99,83,"2011-04-29 00:00:00",0,"Universe Sandbox"
72850,0,19.99,94,"2011-11-10 00:00:00",17,"The Elder Scrolls V: Skyrim"
73010,0,19.99,70,"2011-02-22 00:00:00",0,"Cities in Motion"
73060,1,9.99,58,"2012-03-14 00:00:00",0,"Defenders of Ardania"
73170,1,9.99,81,"2011-04-08 00:00:00",0,"Darkest Hour: A Hearts of Iron Game"
73190,1,19.99,70,"2011-06-07 00:00:00",0,"Pride of Nations"
73210,1,9.99,70,"2011-09-15 00:00:00",0,Sengoku
73220,1,9.99,63,"2011-07-29 00:00:00",0,"Supreme Ruler: Cold War"
78000,0,4.99,82,"2010-12-07 00:00:00",0,"Bejeweled® 3"
80000,1,14.99,48,"2011-01-20 00:00:00",0,APOX
80200,0,9.99,70,"2011-02-28 00:00:00",0,"Fate of the World"
80310,0,9.99,82,"2011-10-26 00:00:00",0,"Gemini Rue"
80330,0,4.99,80,"2012-01-13 00:00:00",0,"The Blackwell Legacy"
80360,0,9.99,73,"2012-01-13 00:00:00",0,"Blackwell Deception"
90500,0,4.99,55,"2010-11-10 00:00:00",0,"Guardians of Graxia"
91100,1,9.99,73,"2011-11-21 00:00:00",0,SkyDrift
91200,0,9.99,80,"2011-04-08 00:00:00",0,"Anomaly: Warzone Earth"
91310,1,19.99,80,"1970-01-01 00:00:00",17,"Dead Island: Game of the Year Edition"
91330,1,14.99,55,"2012-05-25 00:00:00",0,"Iron Front: Digital War Edition"
91600,1,9.99,70,"2011-04-15 00:00:00",0,Sanctum
91900,1,9.99,44,"2011-03-17 00:00:00",0,"Post Apocalyptic Mayhem"
92000,0,4.99,64,"2011-05-09 00:00:00",17,"Hydrophobia: Prophecy"
92300,0,9.99,68,"2011-01-19 00:00:00",0,"A.R.E.S.: Extinction Agenda"
92600,0,9.99,67,"2011-09-16 00:00:00",0,Xotic
92700,0,9.99,34,"2011-04-05 00:00:00",17,"Shadow Harvest: Phantom Ops"
92800,0,9.99,84,"2011-03-02 00:00:00",0,SpaceChem
93200,0,9.99,79,"2011-03-16 00:00:00",0,"Revenge of the Titans"
94200,0,9.99,81,"2011-06-08 00:00:00",0,Jamestown
94300,0,3.99,77,"2012-05-11 00:00:00",0,"The Dream Machine: Chapter 1 & 2"
94500,0,19.99,74,"2010-12-23 00:00:00",0,"Back to the Future: The Game"
94510,0,19.99,74,"2010-12-23 00:00:00",0,"Back to the Future: The Game"
94520,0,19.99,74,"2010-12-23 00:00:00",0,"Back to the Future: The Game"
94530,0,19.99,74,"2010-12-23 00:00:00",0,"Back to the Future: The Game"
94590,0,9.99,63,"2011-06-30 00:00:00",0,"Puzzle Agent 2"
94620,0,19.99,75,"2011-08-25 00:00:00",0,"Hector: Badge of Carnage - Full Series"
95300,0,9.99,80,"2011-04-29 00:00:00",0,Capsized
95900,1,7.99,65,"2011-09-30 00:00:00",0,"Air Conflicts: Secret Wars"
96000,0,4.99,63,"2011-04-22 00:00:00",0,"The Tiny Bang Story"
96200,1,14.99,55,"2011-05-11 00:00:00",0,"Steel Storm: Burning Retribution"
96800,1,9.99,54,"2012-05-10 00:00:00",0,Nexuiz
97000,0,9.99,72,"2011-06-17 00:00:00",0,"Solar 2"
97100,0,9.99,77,"2011-05-04 00:00:00",0,"Section 8®: Prejudice™"
97110,1,9.99,87,"2011-08-24 00:00:00",0,"Kohan: Immortal Sovereigns"
97120,1,9.99,79,"2011-08-24 00:00:00",0,"Kohan: Ahriman's Gift"
97130,1,9.99,81,"2011-08-24 00:00:00",13,"Kohan II: Kings of War"
97330,1,9.99,77,"2012-06-20 00:00:00",0,"Magic: The Gathering - Duels of the Planeswalkers 2013"
98100,0,6.99,62,"2011-08-08 00:00:00",0,Trauma
98200,1,24.99,85,"2011-05-26 00:00:00",0,"Frozen Synapse"
98300,0,9.99,71,"2012-04-27 00:00:00",0,"Toy Soldiers"
98400,0,14.99,73,"2012-07-12 00:00:00",17,"Hard Reset Extended Edition"
98500,1,2.99,57,"2011-05-25 00:00:00",0,"Naval Warfare"
98800,0,4.99,79,"2011-07-13 00:00:00",0,"Dungeons of Dredmor"
99120,1,9.99,56,"2011-04-28 00:00:00",0,"Yar's Revenge"
99200,0,0,71,"2011-02-08 00:00:00",0,"YOU DON’T KNOW JACK®"
99300,1,15,76,"2011-10-26 00:00:00",0,"Renegade Ops"
99400,0,4.99,49,"2011-05-09 00:00:00",0,"Garshasp: The Monster Slayer"
99700,0,9.99,78,"2011-03-01 00:00:00",0,NightSky
99810,0,19.99,82,"2011-02-21 00:00:00",17,Bulletstorm™
99900,1,0,64,"2011-06-14 00:00:00",0,"Spiral Knights"
102200,0,9.99,69,"2011-07-20 00:00:00",0,"Runespell: Overture"
102400,1,9.99,70,"2011-06-10 00:00:00",0,"Vertex Dispenser"
102500,0,19.99,81,"2012-02-07 00:00:00",17,"Kingdoms of Amalur: Reckoning™"
102600,0,9.99,83,"2011-10-11 00:00:00",0,"Orcs Must Die!"
102820,0,0,77,"2011-05-19 00:00:00",0,"The Sims Medieval"
102840,0,9.99,72,"2012-02-07 00:00:00",17,"Shank 2"
104700,1,0,76,"2012-04-19 00:00:00",0,"Super MNC"
105000,0,9.99,72,"2012-12-11 00:00:00",0,"A New Beginning - Final Cut"
105100,0,5.99,69,"2011-05-09 00:00:00",0,Lume
105300,0,1.99,81,"2011-06-20 00:00:00",0,"Critical Mass"
105450,1,39.99,81,"2012-01-05 00:00:00",0,"Age of Empires® III: Complete Collection"
105600,1,9.99,83,"2011-05-16 00:00:00",0,Terraria
105700,0,4.99,75,"2011-07-18 00:00:00",0,"Tobe's Vertical Adventure"
105800,0,9.99,81,"2012-02-02 00:00:00",0,"PixelJunk™ Eden"
107100,0,14.99,86,"2011-08-16 00:00:00",0,Bastion
107200,0,9.99,74,"2011-08-15 00:00:00",0,"Space Pirates and Zombies"
107310,0,2.99,78,"2011-07-13 00:00:00",0,"Cthulhu Saves the World"
107410,1,39.99,74,"2013-09-12 00:00:00",17,"Arma 3"
107600,0,4.99,82,"2011-11-16 00:00:00",0,Waves
107800,0,9.99,81,"2011-11-15 00:00:00",0,Rochard
108110,0,13.99,46,"2012-02-16 00:00:00",0,"Starpoint Gemini"
108500,0,19.99,81,"2012-03-01 00:00:00",0,Vessel
108710,0,29.99,83,"2012-02-16 00:00:00",0,"Alan Wake"
109700,1,19.99,54,"2011-08-29 00:00:00",0,Achron
110400,1,9.99,59,"2011-10-31 00:00:00",0,inMomentum
110800,0,19.99,83,"2011-11-08 00:00:00",17,"L.A. Noire"
111800,0,4.99,72,"2011-08-19 00:00:00",0,"Blocks That Matter"
111900,1,19.99,56,"2013-08-29 00:00:00",0,"Guardians of Middle-earth"
112100,0,9.99,75,"2011-08-17 00:00:00",0,"Avadon: The Black Fortress"
113020,1,14.99,83,"2013-04-24 00:00:00",0,"Monaco: What's Yours Is Mine"
113200,0,4.99,84,"2011-09-28 00:00:00",0,"The Binding of Isaac"
113420,1,0,71,"2012-02-22 00:00:00",0,"Fallen Earth Free2Play"
115110,0,9.99,80,"2012-03-06 00:00:00",0,Stacking
115120,1,14.99,75,"2012-08-13 00:00:00",0,"Iron Brigade"
115200,0,4.99,73,"2011-08-26 00:00:00",0,"Cossacks II: Napoleonic Wars"
115210,0,4.99,76,"2011-08-26 00:00:00",0,"American Conquest"
115220,0,4.99,66,"2011-08-26 00:00:00",0,"American Conquest: Fight Back"
115320,0,39.99,76,"2012-07-24 00:00:00",17,"Prototype 2"
200010,0,8.99,77,"2012-06-21 00:00:00",0,"Quantum Conundrum"
200020,1,4.99,37,"2011-10-26 00:00:00",0,"Global Ops: Commando Libya"
200050,1,19.99,64,"2012-04-10 00:00:00",0,"Naval War: Arctic Circle"
200170,1,14.99,73,"2012-10-10 00:00:00",0,"Worms Revolution"
200190,0,9.99,71,"2011-11-15 00:00:00",0,"Sideway™ New York"
200210,1,0,82,"2012-02-20 00:00:00",0,"Realm of the Mad God"
200230,1,6.99,60,"2011-09-29 00:00:00",0,"Off-Road Drive"
200260,0,19.99,91,"2012-09-07 00:00:00",0,"Batman: Arkham City - Game of the Year Edition"
200370,0,9.99,60,"2012-10-23 00:00:00",0,"A Game of Dwarves"
200390,1,7.99,67,"2012-01-25 00:00:00",0,"Oil Rush"
200410,0,7.99,57,"2012-01-25 00:00:00",0,"SOL: Exodus"
200490,0,12.99,66,"2012-11-09 00:00:00",17,"Memento Mori"
200510,1,29.99,89,"2012-10-08 00:00:00",17,"XCOM: Enemy Unknown"
200550,1,19.99,72,"2011-09-27 00:00:00",17,"Dungeons - The Dark Lord"
200630,1,9.99,22,"2012-03-27 00:00:00",0,"Gettysburg: Armored Warfare"
200670,0,19.99,63,"2011-10-11 00:00:00",0,"Disciples III - Resurrection"
200710,1,19.99,88,"2012-09-20 00:00:00",0,"Torchlight II"
200900,0,14.99,83,"2011-11-22 00:00:00",0,"Cave Story+"
200910,0,4.99,70,"2011-10-20 00:00:00",0,"Before the Echo"
201230,1,0,83,"2011-12-07 00:00:00",0,"EverQuest® II Free-To-Play. Your Way.™"
201290,1,19.99,87,"2011-11-16 00:00:00",0,"Sins of a Solar Empire®: Trinity"
201480,0,4.99,64,"2011-10-24 00:00:00",0,"Serious Sam: The Random Encounter"
201490,0,19.99,57,"2011-10-24 00:00:00",0,"Airline Tycoon 2"
201700,1,14.99,72,"2012-05-23 00:00:00",0,"DiRT Showdown"
201790,0,14.99,83,"2012-07-30 00:00:00",0,"Orcs Must Die! 2"
201830,0,19.99,54,"2011-11-15 00:00:00",0,"Jurassic Park: The Game"
201870,1,19.99,80,"2011-11-29 00:00:00",17,"Assassin's Creed® Revelations"
202070,0,9.99,65,"2012-01-11 00:00:00",0,"Choplifter HD"
202090,1,0,69,"2015-04-28 00:00:00",0,"Magicka: Wizard Wars"
202130,1,19.99,45,"2013-02-14 00:00:00",0,Impire
202170,0,0,81,"1970-01-01 00:00:00",17,"Sleeping Dogs"
202200,0,19.99,92,"2011-12-02 00:00:00",0,"Galactic Civilizations® II: Ultimate Edition"
202310,0,9.99,72,"2012-03-29 00:00:00",0,"Ridge Racer™ Unbounded"
202710,1,9.99,76,"2011-12-14 00:00:00",0,Demigod
202750,0,9.99,73,"2012-05-22 00:00:00",0,"Alan Wake's American Nightmare"
202970,1,59.99,74,"2012-11-12 00:00:00",17,"Call of Duty®: Black Ops II"
