,app_id,is_multiplayer,price,rating,release_date,required_age,title,ratings2021
424,31210,0,19.99,79,2009-07-07 00:00:00,0,Tales of Monkey Island Complete Pack,88
425,31270,0,4.99,70,2010-07-01 00:00:00,0,Puzzle Agent,87
426,31280,0,4.99,71,2010-11-22 00:00:00,0,Poker Night at the Inventory,88
427,31290,0,19.99,74,2010-12-23 00:00:00,0,Back to the Future: The Game,89
428,31300,0,19.99,30,2009-05-15 00:00:00,0,Tunnel Rats,30
429,31700,1,0.0,59,2008-12-05 00:00:00,0,Iron Grip: Warlord,87
430,31800,0,6.99,70,2009-10-10 00:00:00,0,Nancy Drew®: Danger by Design,76
431,31810,0,6.99,77,2009-10-10 00:00:00,0,Nancy Drew®: Last Train to Blue Moon Canyon,94
432,31820,0,6.99,85,2009-10-10 00:00:00,0,Nancy Drew®: The Haunted Carousel,90
433,31830,0,6.99,81,2009-10-10 00:00:00,0,Nancy Drew®: Curse of Blackmoor Manor,88
434,31840,0,6.99,81,2009-10-10 00:00:00,0,Nancy Drew ®: Danger on Deception Island,91
435,31860,0,6.99,79,2009-07-17 00:00:00,0,Nancy Drew®: Legend of the Crystal Skull,88
436,31880,0,6.99,80,2009-10-10 00:00:00,0,Nancy Drew®: Secret of the Old Clock,91
437,31900,0,6.99,68,2009-07-17 00:00:00,0,Nancy Drew®: The Creature of Kapu Cave,69
438,31910,0,6.99,81,2009-07-17 00:00:00,0,Nancy Drew®: The Haunting of Castle Malloy,80
439,31920,0,6.99,69,2009-07-17 00:00:00,0,Nancy Drew®: The Phantom of Venice,86
440,31930,0,6.99,73,2009-07-17 00:00:00,0,Nancy Drew®: The White Wolf of Icicle Creek,73
441,31980,0,6.99,78,2009-07-21 00:00:00,0,Nancy Drew®: Ransom of the Seven Ships,69
442,32330,0,19.99,78,2009-07-08 00:00:00,0,LEGO® Indiana Jones™: The Original Adventures,83
443,32350,0,5.99,71,2009-07-08 00:00:00,0,STAR WARS™ Starfighter™,50
444,32360,0,9.99,86,2009-07-15 00:00:00,0,The Secret of Monkey Island: Special Edition,95
445,32370,0,9.99,93,2009-09-05 00:00:00,0,STAR WARS™ - Knights of the Old Republic™,90
446,32380,1,5.99,91,2009-09-16 00:00:00,0,STAR WARS™ Jedi Knight - Dark Forces II,74
447,32410,0,5.99,59,2009-10-07 00:00:00,0,Lucidity™,72
448,32420,0,19.99,46,2009-10-06 00:00:00,0,STAR WARS™ The Clone Wars™ - Republic Heroes™,41
449,32430,0,19.99,65,2009-12-15 00:00:00,0,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,71
450,32440,0,19.99,77,2009-11-12 00:00:00,0,LEGO® Star Wars™ - The Complete Saga,96
451,32450,0,19.99,66,2010-02-18 00:00:00,0,LEGO® Indiana Jones™ 2: The Adventure Continues,80
452,32460,0,9.99,87,2010-07-07 00:00:00,0,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,94
453,32500,0,19.99,59,2010-10-26 00:00:00,0,STAR WARS™ - The Force Unleashed™ II,60
454,32510,0,19.99,76,2011-03-22 00:00:00,0,LEGO® Star Wars™ III - The Clone Wars™,93
455,32640,1,9.99,74,2009-06-18 00:00:00,0,Delta Force Land Warrior,94
456,32650,1,9.99,51,2009-06-18 00:00:00,0,Delta Force: Task Force Dagger,78
457,32660,1,19.99,65,2009-06-18 00:00:00,0,Delta Force: Xtreme,81
458,32670,1,14.99,77,2009-06-18 00:00:00,0,Delta Force: Black Hawk Down,91
459,32750,1,9.99,74,2009-06-18 00:00:00,0,Comanche 4,89
460,32800,1,19.99,66,2011-11-01 00:00:00,0,Lord of the Rings: War in the North,79
461,32900,0,19.99,64,2009-05-27 00:00:00,0,Restaurant Empire II,73
462,33210,0,9.99,82,2009-06-23 00:00:00,0,Dawn of Discovery™,89
463,33230,0,19.99,86,2010-03-09 00:00:00,17,Assassin's Creed 2 Deluxe Edition,87
464,33320,0,9.99,75,2010-06-08 00:00:00,0,Prince of Persia: The Forgotten Sands™,68
465,33390,0,9.99,72,2011-01-12 00:00:00,0,Zeit²,78
466,33420,1,9.99,51,2011-09-13 00:00:00,0,Call of Juarez®: The Cartel,-1
467,33440,1,19.99,80,2011-09-27 00:00:00,0,Driver San Francisco,-1
468,33460,0,14.99,76,2011-08-17 00:00:00,0,From Dust,65
469,33570,0,4.99,75,2010-11-18 00:00:00,0,Patrician III,80
470,33610,0,5.99,82,2009-12-02 00:00:00,0,Broken Sword 3 - the Sleeping Dragon,53
471,33670,1,19.99,56,2010-07-16 00:00:00,0,Disciples III - Renaissance Steam Special Edition,58
472,33900,1,12.99,77,2009-06-29 00:00:00,17,Arma 2,83
473,33910,1,12.99,77,2009-06-29 00:00:00,17,Arma 2,-1
474,33930,1,19.99,73,2010-06-29 00:00:00,17,Arma 2: Operation Arrowhead,92
475,33990,0,12.99,63,2010-11-05 00:00:00,0,Alternativa,47
476,34010,0,14.99,72,2010-06-01 00:00:00,17,Alpha Protocol™,80
477,34030,1,19.99,81,2010-02-23 00:00:00,0,Napoleon: Total War™,90
478,34180,1,0.0,57,2010-02-18 00:00:00,0,Vancouver 2010™ - The Official Video Game of the Olympic Winter Games,-1
479,34190,0,9.99,65,2010-03-03 00:00:00,0,Sonic & SEGA All-Stars Racing,83
480,34410,0,9.99,73,2009-08-07 00:00:00,0,Death to Spies: Moment of Truth,83
481,34440,1,19.99,94,2006-10-25 00:00:00,0,Sid Meier's Civilization® IV,92
482,34450,0,4.99,84,2007-04-06 00:00:00,0,Civilization IV®: Warlords,91
483,34460,0,9.99,86,2007-07-24 00:00:00,0,Civilization IV: Beyond the Sword,96
484,34500,0,14.99,66,2009-06-04 00:00:00,0,Light of Altair,83
485,34600,0,7.99,69,2009-09-17 00:00:00,0,Order of War™,68
486,34630,0,9.99,77,2009-11-04 00:00:00,0,Massive Assault,88
487,34650,1,14.99,72,2009-11-04 00:00:00,0,Massive Assault Network 2,-1
488,34800,0,4.99,62,2009-06-18 00:00:00,0,Chronicles of Mystery: The Scorpio Ritual,70
489,34830,1,7.99,55,2010-06-24 00:00:00,0,Sniper: Ghost Warrior,56
490,34870,1,19.99,52,2013-03-11 00:00:00,17,Sniper: Ghost Warrior 2,73
491,34920,0,9.99,61,2010-07-19 00:00:00,0,Razor2: Hidden Skies,20
492,35000,0,9.99,74,2009-09-08 00:00:00,0,Mini Ninjas,89
493,35010,0,19.99,91,2010-03-26 00:00:00,0,Batman: Arkham Asylum Game of the Year Edition,96
494,35130,1,9.99,82,2010-09-28 00:00:00,0,Lara Croft and the Guardian of Light,91
495,35140,0,19.99,91,2010-03-26 00:00:00,0,Batman: Arkham Asylum Game of the Year Edition,96
496,35310,0,9.99,51,2009-07-20 00:00:00,0,Clutch,75
497,35450,1,19.99,76,2011-09-13 00:00:00,17,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,93
498,35460,0,9.99,68,2010-10-26 00:00:00,17,The Ball,75
499,35700,1,14.99,80,2009-07-02 00:00:00,0,Trine Enchanted Edition,95
500,35720,1,19.99,84,2013-06-06 00:00:00,0,Trine 2: Complete Story,95
501,36620,1,0.0,69,2011-06-14 00:00:00,0,Forsaken World,-1
502,37010,0,9.99,61,2009-11-19 00:00:00,0,Ninja Blade,59
503,37030,0,9.99,68,2010-02-17 00:00:00,0,UFO: Extraterrestrials Gold,79
504,37260,0,9.99,71,2009-08-12 00:00:00,0,Emerald City Confidential™,94
505,37400,0,4.99,84,2009-08-25 00:00:00,0,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",86
506,37420,0,4.99,84,2009-08-25 00:00:00,0,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",86
507,37700,0,19.99,51,2009-09-01 00:00:00,0,Darkest of Days,72
508,37800,0,9.99,67,2009-09-03 00:00:00,0,Quantz,66
509,38210,1,2.99,72,2009-12-17 00:00:00,0,Roogoo,79
510,38230,0,7.99,58,2010-01-27 00:00:00,0,Hotel Giant 2,43
511,38400,0,9.99,89,2009-08-19 00:00:00,16,Fallout: A Post Nuclear Role Playing Game,94
512,38410,0,9.99,86,2009-08-19 00:00:00,16,Fallout 2: A Post Nuclear Role Playing Game,94
513,38420,1,9.99,82,2009-08-19 00:00:00,16,Fallout Tactics: Brotherhood of Steel,80
514,38440,0,9.99,89,2009-08-19 00:00:00,0,Sacrifice,91
515,38460,0,9.99,83,2009-09-17 00:00:00,0,MDK 2,80
516,38700,0,4.99,80,2010-01-28 00:00:00,0,Toki Tori,88
517,38720,0,4.99,73,2010-12-03 00:00:00,0,RUSH,90
518,38740,0,7.99,74,2011-08-11 00:00:00,0,EDGE,92
519,38830,1,0.0,68,2011-08-22 00:00:00,0,CrimeCraft: GangWars,-1
520,39120,1,0.0,84,2011-03-01 00:00:00,0,RIFT,74
521,39160,1,14.99,72,2011-06-20 00:00:00,0,Dungeon Siege III,55
522,39190,0,6.99,86,2011-04-05 00:00:00,0,Dungeon Siege,78
523,39200,0,6.99,80,2005-08-16 00:00:00,0,Dungeon Siege II,71
524,39500,0,9.99,63,2009-12-02 00:00:00,0,Gothic® 3,81
525,39510,0,9.99,79,1970-01-01 00:00:00,0,Gothic II: Gold Edition,90
526,39530,1,9.99,81,2007-01-24 00:00:00,17,Painkiller: Black Edition,89
527,39540,0,9.99,74,2009-11-03 00:00:00,0,SpellForce - Platinum Edition,83
528,39550,0,14.99,80,2009-10-29 00:00:00,0,SpellForce 2: Gold Edition,71
529,39630,1,4.99,67,2010-04-20 00:00:00,0,AquaNox,77
530,39640,0,4.99,59,2010-04-20 00:00:00,0,AquaNox 2: Revelation,76
531,39650,0,9.99,61,2010-06-24 00:00:00,0,The Guild II,69
532,39660,0,9.99,63,2010-06-24 00:00:00,0,The Guild II - Pirates of the European Seas,69
533,39670,1,4.99,66,2010-07-16 00:00:00,0,Chaser,74
534,39680,0,9.99,56,2010-07-28 00:00:00,0,The Guild II Renaissance,80
535,39690,0,19.99,63,2010-10-15 00:00:00,0,ArcaniA,56
536,40100,1,12.99,77,2010-03-01 00:00:00,0,Supreme Commander 2,87
537,40300,0,9.99,77,2009-10-02 00:00:00,17,Risen,89
538,40320,1,4.99,76,2009-10-29 00:00:00,0,Rush for Berlin Gold,88
539,40340,0,9.99,64,2009-10-29 00:00:00,0,Secret Files 2: Puritas Cordis,81
540,40350,0,9.99,77,2010-09-24 00:00:00,0,Lost Horizon,90
541,40380,0,4.99,69,2010-11-30 00:00:00,0,nail'd,79
542,40390,0,9.99,69,2012-04-26 00:00:00,0,Risen 2: Dark Waters,80
543,40400,1,9.99,80,2009-10-21 00:00:00,0,AI War: Fleet Command,86
544,40420,1,4.99,75,2010-07-16 00:00:00,0,Tidalis,70
545,40700,0,9.99,85,2009-10-16 00:00:00,0,Machinarium,95
546,40800,0,14.99,87,2010-11-30 00:00:00,0,Super Meat Boy,94
547,40930,0,4.99,79,2010-04-20 00:00:00,0,The Misadventures of P.B. Winterbottom,88
548,40950,1,5.99,81,2013-10-21 00:00:00,0,Stronghold HD,94
549,40960,1,5.99,81,2013-10-21 00:00:00,0,Stronghold HD,87
550,40970,1,9.99,78,2013-10-21 00:00:00,0,Stronghold Crusader HD,97
551,40980,1,5.99,81,2013-10-21 00:00:00,0,Stronghold HD,84
552,41000,1,29.99,68,2009-11-24 00:00:00,17,Serious Sam HD: The First Encounter,94
553,41050,1,99.99,87,2010-03-22 00:00:00,0,Serious Sam Classic: The First Encounter,96
554,41060,1,99.99,85,2010-09-22 00:00:00,0,Serious Sam Classic: The Second Encounter,96
555,41070,1,99.99,72,2011-11-22 00:00:00,0,Serious Sam 3: BFE,88
556,41300,1,0.0,79,2009-12-04 00:00:00,0,Altitude,92
557,41500,0,14.99,83,2009-10-27 00:00:00,0,Torchlight,91
558,41700,1,19.99,80,2010-02-11 00:00:00,0,S.T.A.L.K.E.R.: Call of Pripyat,96
559,41800,1,14.99,72,2009-11-16 00:00:00,0,Gratuitous Space Battles,81
560,41900,0,9.99,70,2009-12-11 00:00:00,0,The Bard's Tale,78
561,42120,1,9.99,70,2010-04-08 00:00:00,17,Lead and Gold: Gangs of the Wild West,71
562,42140,0,9.99,77,2011-05-31 00:00:00,0,Hamilton's Great Adventure,66
563,42160,1,0.0,73,2013-02-06 00:00:00,0,War of the Roses,-1
564,42170,0,14.99,52,2012-06-12 00:00:00,0,Krater,56
565,42200,0,6.99,77,2009-11-19 00:00:00,0,Nancy Drew® Dossier™: Resorting to Danger!,80
566,42650,1,19.99,75,2010-06-22 00:00:00,0,Transformers™: War for Cybertron™,-1
567,42670,1,29.99,76,2010-06-30 00:00:00,0,Singularity™,92
568,42700,1,39.99,81,2010-11-09 00:00:00,17,Call of Duty®: Black Ops,89
569,42710,1,39.99,81,2010-11-09 00:00:00,17,Call of Duty®: Black Ops,89
570,42890,1,9.99,75,2010-06-04 00:00:00,0,Sword of the Stars: Complete Collection,89
571,42910,1,9.99,74,2011-01-25 00:00:00,0,Magicka,89
572,42920,1,9.99,71,2010-10-08 00:00:00,0,The Kings' Crusade,39
573,42950,1,1.99,68,2009-10-20 00:00:00,0,Elven Legacy: Ranger,91
574,42960,1,19.99,75,2010-08-30 00:00:00,0,Victoria II,91
575,42990,1,19.99,65,2012-11-30 00:00:00,0,Sword of the Stars II: Enhanced Edition,43
576,43000,1,9.99,63,2010-09-28 00:00:00,0,Front Mission Evolved,61
577,43110,0,14.99,81,2010-03-15 00:00:00,0,Metro 2033,93
578,43190,1,14.99,51,2011-10-24 00:00:00,17,The Haunted: Hells Reach,85
579,43500,0,9.99,53,2010-04-19 00:00:00,0,M.U.D. TV,39
580,43600,0,6.99,76,2010-01-13 00:00:00,0,Nancy Drew®: Warnings at Waverly Academy,89
581,44200,1,9.99,68,2010-02-11 00:00:00,0,Galcon Fusion,-1
582,44310,1,9.99,84,2010-09-21 00:00:00,0,F1 2010™,-1
583,44340,1,9.99,67,2011-06-06 00:00:00,17,Operation Flashpoint: Red River,54
584,44350,1,29.99,80,2013-05-27 00:00:00,0,GRID 2,83
585,44360,1,14.99,83,2011-09-19 00:00:00,0,F1 2011,73
586,44680,1,12.99,72,2011-11-18 00:00:00,0,RACE Injection,-1
587,44690,1,7.99,84,2012-11-28 00:00:00,0,GT Legends,88
588,45000,1,9.99,75,2010-03-15 00:00:00,0,Sol Survivor,90
589,45300,0,9.99,78,2010-01-08 00:00:00,0,Wings of Prey,65
590,45450,0,1.99,74,2011-05-06 00:00:00,0,Fortix 2,92
591,45700,0,19.99,78,2009-12-22 00:00:00,0,Devil May Cry 4,91
592,45710,0,9.99,57,2010-01-19 00:00:00,0,Dark Void™,52
593,45720,1,19.99,70,2010-02-11 00:00:00,0,Lost Planet: Extreme Condition Colonies Edition,60
594,45740,1,19.99,78,2010-09-27 00:00:00,17,Dead Rising® 2,77
595,45750,1,19.99,63,2010-10-15 00:00:00,0,Lost Planet® 2,66
596,45770,0,19.99,66,2011-10-11 00:00:00,17,Dead Rising 2: Off the Record,78
597,46000,0,6.99,73,2010-01-22 00:00:00,0,Bob Came in Pieces,69
598,46290,1,3.99,66,2010-07-09 00:00:00,0,Theatre of War,60
599,46340,1,8.99,63,2010-07-09 00:00:00,0,Theatre of War 2: Africa 1943,73
600,46370,0,9.99,61,2010-07-09 00:00:00,0,Rig n Roll,59
601,46380,0,3.99,60,2010-07-12 00:00:00,0,Reign: Conflict of Nations,43
602,46410,0,9.99,68,2010-03-17 00:00:00,0,Avencast: Rise of the Mage,73
603,46450,0,9.99,65,2010-10-15 00:00:00,0,Grotesque Tactics: Evil Heroes,59
604,46480,0,7.99,75,2011-06-01 00:00:00,17,Still Life,83
605,46490,0,7.99,67,2011-06-01 00:00:00,17,Still Life 2,47
606,46500,0,12.99,82,2011-05-19 00:00:00,0,Syberia,89
607,46510,0,12.99,80,2011-05-19 00:00:00,0,Syberia II,86
608,46540,1,4.99,50,2011-07-15 00:00:00,0,Trapped Dead,39
609,46550,0,7.99,71,2011-08-26 00:00:00,0,Post Mortem,54
610,46560,0,7.99,80,2011-08-26 00:00:00,0,Robin Hood: The Legend of Sherwood,61
611,46570,0,9.99,48,2011-11-21 00:00:00,0,Grotesque Tactics 2 – Dungeons and Donuts,50
612,46750,0,12.99,75,2010-04-21 00:00:00,0,Dark Fall: Lost Souls,62
613,46770,1,14.99,38,2010-08-27 00:00:00,0,Making History II: The War of the World,80
614,46790,0,14.99,66,2011-04-08 00:00:00,0,Armada 2526,57
615,47410,1,0.0,75,2012-02-27 00:00:00,0,Stronghold Kingdoms,64
616,47540,1,9.99,83,2010-08-12 00:00:00,0,Puzzle Quest 2,80
617,47700,1,19.99,64,2010-03-16 00:00:00,0,Command & Conquer 4: Tiberian Twilight,17
618,47730,0,19.99,82,2010-03-16 00:00:00,17,Dragon Age™: Origins Awakening,92
619,47780,1,19.99,87,2011-01-25 00:00:00,0,Dead Space™ 2,93
620,47790,1,19.99,72,2010-10-12 00:00:00,17,Medal of Honor™,78
621,47800,1,9.99,77,2011-03-08 00:00:00,0,RISK™: Factions,70
622,47810,0,29.99,91,2010-10-26 00:00:00,17,Dragon Age: Origins - Ultimate Edition,91
623,47830,1,19.99,72,2010-10-12 00:00:00,17,Medal of Honor™,78
624,47870,1,19.99,86,2010-12-14 00:00:00,0,Need For Speed: Hot Pursuit,81
625,47890,0,19.99,86,2011-01-27 00:00:00,0,The Sims™ 3,84
626,47920,1,19.99,84,2011-03-29 00:00:00,0,Shift 2 Unleashed,65
627,48000,0,9.99,88,2011-08-02 00:00:00,0,LIMBO,93
628,48110,1,9.99,62,2010-03-01 00:00:00,0,Silent Hunter 5®: Battle of the Atlantic,42
629,48190,1,19.99,88,2011-03-22 00:00:00,17,Assassin’s Creed® Brotherhood,88
630,48210,1,19.99,79,2011-03-10 00:00:00,0,The Settlers 7: Paths to a Kingdom: Deluxe Gold Edition,-1
631,48220,0,19.99,77,2011-10-13 00:00:00,0,Might & Magic: Heroes VI,47
632,48240,1,19.99,83,2011-11-17 00:00:00,0,Anno 2070™,59
633,48700,1,19.99,78,2010-03-31 00:00:00,0,Mount & Blade: Warband,97
634,48720,1,9.99,68,2011-05-03 00:00:00,0,Mount & Blade: With Fire & Sword,86
635,48800,1,19.99,49,2010-08-27 00:00:00,0,Ship Simulator Extremes,47
636,48950,1,9.99,76,2010-12-10 00:00:00,0,Greed Corp,88
637,49300,0,0.0,68,2010-07-30 00:00:00,0,Commander: Conquest of the Americas,48
638,49330,0,9.99,56,2011-08-02 00:00:00,0,Pirates of Black Cove,60
639,49470,1,19.99,77,2011-06-15 00:00:00,0,Magic: The Gathering - Duels of the Planeswalkers 2012,87
640,49520,0,19.99,89,2012-09-17 00:00:00,17,Borderlands 2,95
641,49540,1,14.99,45,2013-02-11 00:00:00,17,Aliens: Colonial Marines,58
642,49600,1,9.99,70,2010-04-15 00:00:00,0,Beat Hazard,95
643,49810,0,4.99,55,2011-02-23 00:00:00,0,CreaVures,81
644,49900,1,4.99,76,2010-04-05 00:00:00,0,Plain Sight,64
645,50000,0,9.99,80,2010-10-25 00:00:00,0,Nimbus,95
646,50130,0,0.0,77,2011-03-22 00:00:00,18,Mafia II,94
647,50300,1,29.99,76,2012-06-25 00:00:00,17,Spec Ops: The Line,93
648,50510,0,9.99,72,2010-08-12 00:00:00,0,Burn Zombie Burn!,39
649,50620,0,19.99,83,2010-09-22 00:00:00,17,Darksiders™,89
650,50640,0,19.99,83,2010-09-22 00:00:00,17,Darksiders™,89
651,55000,0,9.99,72,2010-04-01 00:00:00,0,Flotilla,85
652,55040,0,9.99,75,2011-03-14 00:00:00,0,Atom Zombie Smasher,89
653,55100,1,19.99,70,2011-03-14 00:00:00,17,Homefront,62
654,55110,0,19.99,75,2011-06-06 00:00:00,17,Red Faction®: Armageddon™,70
655,55150,1,29.99,74,2011-09-05 00:00:00,17,"Warhammer 40,000: Space Marine",93
656,55230,0,14.99,84,2011-11-14 00:00:00,17,Saints Row: The Third,96
657,57200,0,2.99,79,2010-06-21 00:00:00,0,Puzzle Dimension,90
658,57300,0,19.99,85,2010-09-08 00:00:00,0,Amnesia: The Dark Descent,95
659,57620,0,19.99,66,2010-09-17 00:00:00,0,Patrician IV - Steam Special Edition,58
660,57650,0,14.99,65,2011-02-10 00:00:00,0,DUNGEONS - Steam Special Edition,43
661,57680,1,19.99,57,2011-05-12 00:00:00,0,The First Templar - Steam Special Edition,74
662,57690,0,14.99,78,2011-09-01 00:00:00,0,Tropico 4: Steam Special Edition,91
663,57700,0,5.99,76,2011-01-31 00:00:00,0,Who's That Flying?!,70
664,57740,0,29.99,62,2012-02-08 00:00:00,17,Jagged Alliance - Back in Action,69
665,57800,0,4.99,62,2010-10-15 00:00:00,0,Doc Clock: The Toasted Sandwich of Time,35
666,57900,1,19.99,54,2011-06-13 00:00:00,17,Duke Nukem Forever,68
667,58200,0,9.99,71,2010-06-07 00:00:00,0,Jolly Rover,87
668,58230,0,9.99,73,2012-04-19 00:00:00,0,MacGuffin's Curse,94
669,58400,0,4.99,76,2010-07-01 00:00:00,0,Turba,40
670,58520,1,19.99,73,2010-10-28 00:00:00,0,Blood Bowl® Legendary Edition,80
671,58560,0,9.99,79,2011-04-21 00:00:00,0,Runaway: A Twist of Fate,87
672,58570,0,9.99,75,2011-04-21 00:00:00,0,The Next BIG Thing,84
673,58610,1,9.99,81,2012-02-22 00:00:00,0,Wargame: European Escalation,75
674,61220,0,9.99,38,2011-03-11 00:00:00,0,Battle: Los Angeles,-1
675,61510,1,9.99,86,2010-10-01 00:00:00,0,Age of Wonders II: The Wizard's Throne,81
676,61520,1,9.99,82,2010-10-01 00:00:00,0,Age of Wonders Shadow Magic,90
677,61700,1,9.99,76,2011-09-22 00:00:00,0,Might & Magic: Clash of Heroes,85
678,63000,1,9.99,65,2011-04-04 00:00:00,0,HOARD,85
679,63110,0,9.99,59,2010-08-03 00:00:00,0,Alter Ego,68
680,63200,1,4.99,82,2011-01-24 00:00:00,0,Monday Night Combat,80
681,63380,1,29.99,66,2012-04-30 00:00:00,0,Sniper Elite V2,88
682,63600,0,5.99,66,2010-08-04 00:00:00,0,realMYST,-1
683,63610,0,5.99,83,2010-08-04 00:00:00,0,Riven: The Sequel to MYST,84
684,63900,1,4.99,67,2010-08-06 00:00:00,0,Fantasy Wars,88
685,63910,0,14.99,78,2010-09-17 00:00:00,0,King's Bounty: Crossworlds,91
686,63940,1,7.99,68,2011-09-08 00:00:00,0,Men of War: Vietnam,63
687,63950,1,9.99,60,2011-07-19 00:00:00,0,IL-2 Sturmovik: Cliffs of Dover,64
688,63960,1,19.99,49,2011-03-24 00:00:00,0,Theatre of War 3: Korea,41
689,64000,1,9.99,77,2011-02-24 00:00:00,0,Men of War: Assault Squad,87
690,65080,0,6.99,69,2011-01-20 00:00:00,0,Kaptain Brawe: A Brawe New World,75
691,65300,0,9.99,79,2012-01-17 00:00:00,0,Dustforce DX,93
692,65500,0,4.99,63,2010-10-04 00:00:00,0,Aura: Fate of the Ages,60
693,65530,1,14.99,55,2012-06-19 00:00:00,0,SpellForce 2: Faith in Destiny,57
694,65540,0,19.99,81,2001-03-15 00:00:00,0,Gothic 1,88
695,65560,0,4.99,43,2011-02-25 00:00:00,0,Painkiller Redemption,50
696,65730,1,19.99,70,2011-10-27 00:00:00,0,Take On Helicopters,60
697,65800,1,14.99,81,2011-10-18 00:00:00,0,Dungeon Defenders,93
698,65930,0,19.99,66,2013-08-19 00:00:00,17,The Bureau: XCOM Declassified,66
699,67370,0,29.99,77,2012-02-06 00:00:00,17,The Darkness II,90
700,70000,1,9.99,53,2011-04-08 00:00:00,0,Dino D-Day,85
701,70300,0,4.99,81,2010-09-07 00:00:00,0,VVVVVV,96
702,70400,0,19.99,82,2010-09-10 00:00:00,0,Recettear: An Item Shop's Tale,96
703,70420,0,9.99,62,2011-07-29 00:00:00,0,Chantelise - A Tale of Two Sisters,75
704,70600,1,14.99,66,2011-09-28 00:00:00,0,Worms Ultimate Mayhem,88
705,70650,0,7.99,73,2011-10-19 00:00:00,0,Worms Blast,62
706,71000,1,19.99,70,2012-01-16 00:00:00,0,Evochron Mercenary,76
707,71340,0,29.99,77,2011-11-03 00:00:00,0,Sonic Generations,93
708,72000,0,9.99,78,2012-09-07 00:00:00,0,Closure,84
709,72200,0,9.99,83,2011-04-29 00:00:00,0,Universe Sandbox,80
710,72850,0,19.99,94,2011-11-10 00:00:00,17,The Elder Scrolls V: Skyrim,94
711,73010,0,19.99,70,2011-02-22 00:00:00,0,Cities in Motion,76
712,73060,1,9.99,58,2012-03-14 00:00:00,0,Defenders of Ardania,31
713,73170,1,9.99,81,2011-04-08 00:00:00,0,Darkest Hour: A Hearts of Iron Game,89
714,73190,1,19.99,70,2011-06-07 00:00:00,0,Pride of Nations,45
715,73210,1,9.99,70,2011-09-15 00:00:00,0,Sengoku,61
716,73220,1,9.99,63,2011-07-29 00:00:00,0,Supreme Ruler: Cold War,62
717,78000,0,4.99,82,2010-12-07 00:00:00,0,Bejeweled® 3,96
718,80000,1,14.99,48,2011-01-20 00:00:00,0,APOX,22
719,80200,0,9.99,70,2011-02-28 00:00:00,0,Fate of the World,79
720,80310,0,9.99,82,2011-10-26 00:00:00,0,Gemini Rue,89
721,80330,0,4.99,80,2012-01-13 00:00:00,0,The Blackwell Legacy,89
722,80360,0,9.99,73,2012-01-13 00:00:00,0,Blackwell Deception,97
723,90500,0,4.99,55,2010-11-10 00:00:00,0,Guardians of Graxia,40
724,91100,1,9.99,73,2011-11-21 00:00:00,0,SkyDrift,89
725,91200,0,9.99,80,2011-04-08 00:00:00,0,Anomaly: Warzone Earth,87
726,91310,1,19.99,80,1970-01-01 00:00:00,17,Dead Island: Game of the Year Edition,-1
727,91330,1,14.99,55,2012-05-25 00:00:00,0,Iron Front: Digital War Edition,59
728,91600,1,9.99,70,2011-04-15 00:00:00,0,Sanctum,90
729,91900,1,9.99,44,2011-03-17 00:00:00,0,Post Apocalyptic Mayhem,88
730,92000,0,4.99,64,2011-05-09 00:00:00,17,Hydrophobia: Prophecy,60
731,92300,0,9.99,68,2011-01-19 00:00:00,0,A.R.E.S.: Extinction Agenda,71
732,92600,0,9.99,67,2011-09-16 00:00:00,0,Xotic,79
733,92700,0,9.99,34,2011-04-05 00:00:00,17,Shadow Harvest: Phantom Ops,28
734,92800,0,9.99,84,2011-03-02 00:00:00,0,SpaceChem,95
735,93200,0,9.99,79,2011-03-16 00:00:00,0,Revenge of the Titans,82
736,94200,0,9.99,81,2011-06-08 00:00:00,0,Jamestown,94
737,94300,0,3.99,77,2012-05-11 00:00:00,0,The Dream Machine: Chapter 1 & 2,91
738,94500,0,19.99,74,2010-12-23 00:00:00,0,Back to the Future: The Game,88
739,94510,0,19.99,74,2010-12-23 00:00:00,0,Back to the Future: The Game,87
740,94520,0,19.99,74,2010-12-23 00:00:00,0,Back to the Future: The Game,91
741,94530,0,19.99,74,2010-12-23 00:00:00,0,Back to the Future: The Game,90
742,94590,0,9.99,63,2011-06-30 00:00:00,0,Puzzle Agent 2,86
743,94620,0,19.99,75,2011-08-25 00:00:00,0,Hector: Badge of Carnage - Full Series,95
744,95300,0,9.99,80,2011-04-29 00:00:00,0,Capsized,83
745,95900,1,7.99,65,2011-09-30 00:00:00,0,Air Conflicts: Secret Wars,67
746,96000,0,4.99,63,2011-04-22 00:00:00,0,The Tiny Bang Story,88
747,96200,1,14.99,55,2011-05-11 00:00:00,0,Steel Storm: Burning Retribution,78
748,96800,1,9.99,54,2012-05-10 00:00:00,0,Nexuiz,58
749,97000,0,9.99,72,2011-06-17 00:00:00,0,Solar 2,91
750,97100,0,9.99,77,2011-05-04 00:00:00,0,Section 8®: Prejudice™,76
751,97110,1,9.99,87,2011-08-24 00:00:00,0,Kohan: Immortal Sovereigns,86
