app_id,title,price,release_date,rating,required_age,is_multiplayer,total_positive,total_negative
328450,Deadlock II: Shrine Wars,6.99,2014-10-23 00:00:00,-1,0,0,31,11
328460,Redline,6.99,2014-10-23 00:00:00,-1,0,0,43,21
328470,Slave Zero,6.99,2014-10-23 00:00:00,-1,0,0,112,14
328500,Potatoman Seeks the Troof,3.99,2014-12-03 00:00:00,-1,0,0,152,29
328510,Monsters & Monocles,0.0,1970-01-01 00:00:00,-1,0,1,43,18
328550,Thieves' Gambit: The Curse of the Black Cat,2.99,2014-10-17 00:00:00,-1,0,0,24,4
328600,Frozen Synapse Prime,24.99,2014-11-14 00:00:00,83,0,1,56,35
328640,Rock Zombie,6.99,2014-11-20 00:00:00,-1,0,0,18,10
328650,Knight of the Hamsters,3.99,2015-04-15 00:00:00,-1,0,0,6,3
328670,Deer Hunt Legends,4.99,2015-01-16 00:00:00,-1,0,1,4,18
328680,Crab Cakes Rescue,6.99,2014-11-14 00:00:00,-1,0,0,7,2
328710,One Last Day,12.99,2015-04-28 00:00:00,-1,0,1,52,37
328730,Letter Quest: Grimm's Journey,0.0,2014-11-20 00:00:00,-1,0,0,162,6
328740,Bit Odyssey,4.99,2015-01-20 00:00:00,-1,0,0,6,12
328760,SanctuaryRPG: Black Edition,7.99,2015-02-13 00:00:00,-1,0,0,851,63
328780,Vampires: Guide Them to Safety!,4.99,2014-10-22 00:00:00,-1,0,0,29,5
328830,Rugby Union Team Manager 2015,19.99,2014-12-03 00:00:00,-1,0,0,34,33
328870,Draft Day Sports Pro Basketball 4,19.99,2014-11-24 00:00:00,-1,0,0,6,10
328880,Space Legends: At the Edge of the Universe,9.99,2014-11-24 00:00:00,-1,0,0,13,12
328890,Fritz for Fun 13,19.99,2014-12-10 00:00:00,-1,0,1,10,5
328900,B-17 Flying Fortress: The Mighty 8th,6.99,2014-10-30 00:00:00,82,0,0,47,13
328920,F-117A Nighthawk Stealth Fighter 2.0,6.99,2014-10-30 00:00:00,-1,0,0,64,11
328930,Fleet Defender: The F-14 Tomcat Simulation,6.99,2014-10-30 00:00:00,-1,0,0,21,4
328940,The Deer God,14.99,2015-02-27 00:00:00,59,0,0,123,90
328990,Koya Rift,2.99,2014-10-27 00:00:00,-1,0,0,1,5
329000,Data Hacker: Corruption,2.99,2014-10-22 00:00:00,-1,0,0,21,22
329020,Battlegrounds of Eldhelm,0.0,2014-10-22 00:00:00,-1,0,1,2,1
329040,Dungeon Kingdom: Sign of the Moon,18.99,2015-11-19 00:00:00,-1,0,0,74,28
329050,Devil May Cry® 4 Special Edition,24.99,2015-06-23 00:00:00,-1,17,0,6118,605
329110,Gems of War,0.0,2014-11-20 00:00:00,-1,0,1,65,14
329130,Reassembly,14.99,2015-02-19 00:00:00,-1,0,0,2602,166
329190,Volo Airsport,12.99,2014-12-04 00:00:00,-1,0,0,89,54
329200,Astray,6.99,2015-02-03 00:00:00,-1,0,0,103,52
329240,The Weaponographist,9.99,2015-04-29 00:00:00,58,0,0,12,9
329280,Avalon Lords: Dawn Rises,19.99,2016-04-28 00:00:00,-1,0,1,9,11
329310,Tile Miner,4.99,2014-10-24 00:00:00,-1,0,0,28,14
329320,QbQbQb,4.99,2014-10-29 00:00:00,-1,0,0,27,3
329380,Stealth Inc 2: A Game of Clones,14.99,2015-04-30 00:00:00,-1,0,0,57,21
329430,State of Decay: YOSE Day One Edition,29.99,2015-04-27 00:00:00,-1,17,0,5355,1359
329440,Sonic Lost World,29.99,2015-11-02 00:00:00,-1,0,0,1130,614
329460,JumpJet Rex,9.99,2015-04-21 00:00:00,76,0,0,197,15
329480,Snow Light,9.99,2014-10-24 00:00:00,-1,0,0,1,3
329490,Phantom Breaker: Battle Grounds,11.99,2015-01-23 00:00:00,64,0,0,1984,380
329610,R.B.I. Baseball 15,19.99,2015-04-30 00:00:00,-1,0,1,62,84
329620,Across the Rhine,6.99,2014-11-06 00:00:00,-1,0,0,14,7
329630,Command HQ,6.99,2014-11-06 00:00:00,-1,0,0,38,1
329640,Eradicator,6.99,2014-11-06 00:00:00,-1,0,0,42,6
329650,NAM,6.99,2014-11-06 00:00:00,-1,0,0,116,30
329670,Silent Service 2,6.99,2014-11-06 00:00:00,-1,0,0,19,14
329680,Task Force 1942: Surface Naval Action in the South Pacific,6.99,2014-11-06 00:00:00,-1,0,0,14,8
329690,BasketBelle,4.99,2014-12-09 00:00:00,-1,0,0,57,10
329770,4089: Ghost Within,5.99,2015-01-09 00:00:00,-1,0,0,42,26
329790,Krosmaster Arena,0.0,2015-11-09 00:00:00,-1,0,0,5,4
329830,The Moon Sliver,1.99,2014-10-28 00:00:00,-1,0,0,508,177
329860,Catlateral Damage,9.99,2015-05-27 00:00:00,-1,0,0,746,94
329890,MyRPG Master,39.99,2015-02-09 00:00:00,-1,0,0,20,47
329950,The Slaughtering Grounds,0.99,2014-10-31 00:00:00,-1,0,1,421,721
329970,KeeperRL,14.99,2015-03-31 00:00:00,-1,0,0,544,71
329980,ASA: A Space Adventure - Remastered Edition,12.99,2015-03-04 00:00:00,-1,0,0,18,15
330000,Kingdoms CCG,0.0,2015-01-22 00:00:00,-1,0,1,0,3
330020,Children of Morta,0.0,1970-01-01 00:00:00,-1,0,0,6350,527
330070,Sony Movie Studio 13 Platinum - Steam Powered,59.99,2015-02-05 00:00:00,-1,0,0,872,294
330100,BossConstructor,14.99,2014-11-04 00:00:00,-1,0,0,125,41
330110,Wild Frontera,4.99,2015-04-21 00:00:00,-1,0,1,16,13
330130,MAGIX Fastcut,69.99,2014-12-04 00:00:00,-1,0,0,5,8
330160,Substance Designer 5 Indie,149.99,2015-03-10 00:00:00,-1,0,0,25,1
330180,Pix the Cat,9.99,2015-01-29 00:00:00,77,0,1,134,17
330210,Asteroids: Outpost™,29.99,2015-03-26 00:00:00,-1,0,1,15,65
330270,Warlocks vs Shadows,13.99,2015-08-19 00:00:00,68,0,1,107,76
330350,Robotex,4.99,2014-11-19 00:00:00,-1,0,0,223,528
330370,Reload,4.99,2015-02-13 00:00:00,-1,0,0,40,10
330390,Grandia® II Anniversary Edition,19.99,2015-08-24 00:00:00,80,0,0,1366,189
330420,The Interactive Adventures of Dog Mendonça & Pizzaboy®,19.99,2016-03-03 00:00:00,-1,0,0,71,14
330450,Runes of Brennos,4.99,2015-10-16 00:00:00,-1,0,1,5,1
330460,Celestial Command,7.99,2014-11-20 00:00:00,-1,0,1,350,115
330470,Over The Void,4.99,2014-11-11 00:00:00,-1,0,0,82,33
330500,planktOs,4.99,2016-02-03 00:00:00,-1,0,0,6,2
330520,Tail Drift,9.99,2014-10-29 00:00:00,-1,0,0,0,1
330570,Noct,9.99,2015-10-21 00:00:00,-1,0,1,197,162
330580,Shark Attack Deathmatch 2,4.99,2015-05-28 00:00:00,-1,0,1,1045,340
330620,It's A Wipe!,4.99,2014-12-11 00:00:00,-1,0,0,80,27
330660,Luna's Wandering Stars,9.99,2015-05-15 00:00:00,-1,0,0,14,4
330670,DiscStorm,11.99,2015-08-20 00:00:00,-1,0,0,8,1
330680,Solar Struggle,5.99,2014-11-18 00:00:00,-1,0,0,1,7
330720,Flashpoint Campaigns: Red Storm Player's Edition,49.99,2014-11-21 00:00:00,-1,0,1,134,16
330760,Running Shadow,0.0,2015-02-20 00:00:00,-1,0,0,6,1
330770,Radial-G : Racing Revolved,24.99,2016-03-28 00:00:00,-1,0,1,101,27
330820,Read Only Memories,19.99,2015-10-06 00:00:00,80,0,0,446,74
330830,Tales from the Borderlands,24.99,2014-11-25 00:00:00,-1,17,0,11553,608
330840,Game of Thrones - A Telltale Games Series,29.99,2014-12-02 00:00:00,-1,17,0,6402,1998
330990,Demon Hunter: Chronicles from Beyond,9.99,2014-12-04 00:00:00,-1,0,0,118,68
331120,Passing Pineview Forest,0.0,2014-11-21 00:00:00,-1,0,0,8,10
331160,Disney•Pixar Cars,19.99,2015-02-24 00:00:00,73,0,0,423,94
331190,Master Spy,9.99,2015-09-08 00:00:00,68,0,0,172,41
331200,Grass Simulator,4.99,2015-04-01 00:00:00,-1,0,1,357,177
331210,"Bolt Riley, A Reggae Adventure",9.99,2016-04-20 00:00:00,-1,0,0,7,10
331220,Thief Town,7.99,2014-12-04 00:00:00,-1,0,0,74,25
331290,Miko Gakkou: Second Year,5.99,2014-11-13 00:00:00,-1,0,0,9,3
331340,Tulpa,9.99,2015-01-29 00:00:00,-1,0,0,48,19
331360,Heavy Metal Machines,0.0,2016-05-07 20:16:00,-1,0,1,308,92
331390,Winged Sakura: Mindy's Arc,14.99,2014-11-07 00:00:00,-1,0,0,111,24
331400,Luna: Shattered Hearts: Episode 1,2.99,2014-11-24 00:00:00,-1,16,0,1,4
331440,bit Dungeon II,3.99,2014-12-15 00:00:00,-1,0,0,1073,224
331450,Disney•Pixar Finding Nemo,9.99,2015-02-24 00:00:00,-1,0,0,42,18
331460,Rooms: The Unsolvable Puzzle,14.99,2015-05-01 00:00:00,-1,0,0,68,8
331470,Everlasting Summer,0.0,2014-11-19 00:00:00,-1,0,0,566,33
331500,Executive Assault,12.99,2015-07-17 00:00:00,-1,0,1,1049,172
331510,Amphora,13.99,2014-11-12 00:00:00,-1,0,0,114,35
331570,Wimp: Who Stole My Pants?,3.99,2015-06-05 00:00:00,-1,0,0,1,0
331580,ULTRAWORLD,9.99,2014-12-04 00:00:00,-1,0,0,6,5
331600,One Piece Pirate Warriors 3,49.99,2015-08-27 00:00:00,-1,0,0,4345,1004
331610,Movie Studio Boss: The Sequel,9.99,2014-12-17 00:00:00,-1,0,0,11,35
331650,Carmageddon TDR 2000,4.99,2014-12-04 00:00:00,-1,0,1,137,46
331660,Prehistorik,2.99,2014-11-07 00:00:00,-1,0,0,9,10
331670,The Jackbox Party Pack,24.99,2014-11-26 00:00:00,-1,0,1,1014,90
331710,Why So Evil,1.99,2014-11-10 00:00:00,-1,0,0,486,371
331720,Survivor Squad: Gauntlets,8.99,2015-11-16 00:00:00,-1,0,0,48,25
331750,Disney•Pixar WALL-E,19.99,2015-02-24 00:00:00,-1,0,0,242,12
331760,Supreme League of Patriots,5.99,2015-01-29 00:00:00,56,0,0,11,4
331790,Data Hacker: Reboot,4.99,2015-04-17 00:00:00,-1,0,0,53,43
331870,AER,0.0,2016-05-07 20:16:00,-1,0,0,1872,251
331880,Truck Mechanic Simulator 2015,19.99,2015-05-01 00:00:00,-1,0,0,43,56
331910,Beach Resort Simulator,19.99,2014-11-28 00:00:00,-1,0,0,9,18
331920,Airline Tycoon Deluxe,9.99,2014-11-14 00:00:00,-1,0,0,247,74
331970,Treasure Planet: Battle at Procyon,9.99,2015-02-24 00:00:00,-1,0,1,139,5
331980,Last Inua,7.99,2014-12-11 00:00:00,-1,0,0,56,35
332070,School of Dragons,0.0,2014-12-04 00:00:00,-1,0,0,23,24
332150,LEVEL UP!,9.99,2014-11-24 00:00:00,-1,0,0,0,2
332200,Axiom Verge,19.99,2015-05-14 00:00:00,80,0,0,3452,255
332250,The Next Penelope,12.99,2015-05-29 00:00:00,82,0,1,87,31
332260,Disney•Pixar Cars Mater-National Championship,19.99,2015-02-24 00:00:00,-1,0,0,95,9
332310,LEGO® Worlds,14.99,2015-06-01 00:00:00,-1,0,0,8312,2535
332330,PixelJunk™ Shooter Ultimate,9.99,2015-10-21 00:00:00,-1,0,1,91,17
332360,Spriter Pro,59.99,2014-11-14 00:00:00,-1,0,0,121,42
332370,Miko Gakkou Monogatari: Kaede Episode,8.99,2015-11-26 00:00:00,-1,0,0,9,1
332380,Asguaard,14.99,2015-04-10 00:00:00,-1,0,0,22,12
332390,Undefeated,9.99,2015-04-03 00:00:00,-1,0,0,75,23
332400,Girlfriend Rescue,4.99,2015-07-10 00:00:00,-1,0,0,63,21
332410,Moonchild,9.99,2016-04-22 00:00:00,-1,0,0,38,22
332480,Phoenix Force,4.99,2014-11-13 00:00:00,-1,0,0,316,60
332490,Battle Fleet 2,14.99,2014-11-20 00:00:00,-1,0,1,202,69
332500,GRAV,19.99,2015-01-08 00:00:00,-1,0,1,2340,2051
332530,Shutshimi,9.99,2015-08-25 00:00:00,-1,0,0,39,5
332540,We Slay Monsters,4.99,2014-11-17 00:00:00,-1,0,0,39,3
332570,Amazing Frog?,15.99,2014-11-21 00:00:00,-1,0,0,4203,404
332580,Mimpi,4.99,2015-01-20 00:00:00,-1,0,0,153,30
332610,Mystik Belle,9.99,2015-05-22 00:00:00,-1,0,0,123,16
332620,PONCHO,14.99,2015-11-03 00:00:00,62,0,0,54,26
332630,The Guilt and the Shadow,8.99,2015-02-02 00:00:00,-1,0,0,34,6
332710,1Quest,6.99,2014-12-03 00:00:00,-1,0,0,16,10
332730,Barbarian Brawl,9.99,2015-02-12 00:00:00,-1,0,1,1,9
332760,Friendship Club,11.99,2015-03-24 00:00:00,-1,0,0,5,2
332780,National Zombie Park,7.99,2014-12-15 00:00:00,-1,0,1,17,61
332790,Darkness Assault,1.99,2015-02-06 00:00:00,-1,0,0,218,231
332800,Five Nights at Freddy's 2,7.99,2014-11-10 00:00:00,62,0,0,8772,728
332810,Midnight Mysteries: Witches of Abraham - Collector's Edition,13.99,2014-11-24 00:00:00,-1,0,0,4,2
332830,Prelogate,3.99,2014-12-10 00:00:00,-1,0,0,66,5
332880,Don't Shoot Yourself!,4.99,2015-04-10 00:00:00,-1,0,0,19,7
332970,Storm United,19.99,2015-04-17 00:00:00,-1,0,1,111,120
333100,Demesne,19.99,2016-03-11 00:00:00,-1,0,0,21,27
333120,Inside The Gear,4.99,2014-11-21 00:00:00,-1,0,0,10,11
333130,Do Not Fall,9.99,2014-12-18 00:00:00,-1,0,1,9,1
333210,Kaiju-A-GoGo,13.99,2015-04-23 00:00:00,-1,0,0,128,72
333220,Cherry Tree High I! My! Girls!,3.99,2014-11-20 00:00:00,-1,0,0,64,12
333250,Forward to the Sky,7.99,2015-01-29 00:00:00,-1,0,0,1403,242
333260,Marvin's Mittens,5.99,2014-12-17 00:00:00,-1,0,0,110,1
333290,Mos Speedrun 2,8.99,2015-09-03 00:00:00,-1,0,0,15,0
333300,ADOM (Ancient Domains Of Mystery),14.99,2015-11-16 00:00:00,-1,0,0,766,92
333330,Song of the Myrne: What Lies Beneath,4.99,2015-01-13 00:00:00,-1,0,1,51,9
333350,Cults and Daggers,29.99,2015-02-12 00:00:00,-1,0,1,25,18
333380,SilverQuest: Gaiden,5.99,2014-12-29 00:00:00,-1,0,0,5,6
333390,Tales of Aravorn: Seasons Of The Wolf,24.99,2015-01-15 00:00:00,-1,14,0,36,11
333430,Sinking Island,7.99,2014-12-05 00:00:00,68,0,0,94,43
333490,Replay - VHS is not dead,9.99,2015-07-09 00:00:00,-1,0,0,8,1
333510,Isbarah,13.99,2015-02-25 00:00:00,-1,0,0,23,4
333540,Neocolonialism,3.99,2014-12-01 00:00:00,-1,0,1,10,6
333580,"Slow Down, Bull",1.99,2015-04-20 00:00:00,65,0,0,7,1
333600,NEKOPARA Vol. 1,9.99,2014-12-29 00:00:00,-1,17,0,18283,729
333640,Caves of Qud,9.99,2015-07-15 00:00:00,-1,0,0,3158,148
333650,Pahelika: Revelations HD,9.99,2015-03-02 00:00:00,-1,0,0,11,2
333660,Towers of Altrac - Epic Defense Battles,6.99,2015-01-05 00:00:00,-1,0,1,54,31
333690,Epanalepsis,6.99,2015-05-21 00:00:00,48,0,0,5,4
333730,Dark Gates,3.99,2015-01-26 00:00:00,-1,0,0,3,6
333740,The Falling Sun,4.99,2015-04-07 00:00:00,-1,0,0,176,183
333760,Vintage Year,2.99,2015-01-02 00:00:00,-1,0,0,24,5
333830,Franchise Hockey Manager 2,19.99,2015-09-28 00:00:00,79,0,1,58,33
333870,Feel-A-Maze,4.99,2014-11-25 00:00:00,-1,0,0,72,14
333880,Braveland Wizard,6.99,2014-12-04 00:00:00,-1,0,0,229,63
333930,Dirty Bomb®,0.0,2015-06-01 00:00:00,63,0,1,1111,254
333950,Medieval Engineers,19.99,2015-02-19 00:00:00,-1,0,1,2864,2169
333970,A Druid's Duel,7.99,2015-02-25 00:00:00,70,0,1,44,14
333980,AKIBA'S TRIP: Undead ? Undressed,29.99,2015-05-26 00:00:00,-1,0,0,2168,322
334030,Epic Arena,0.0,2015-05-05 00:00:00,-1,0,1,2,1
334040,Down To One,0.99,2016-01-07 00:00:00,-1,0,1,600,1051
334070,Hektor,9.99,2015-03-13 00:00:00,55,0,0,205,116
334100,Extreme Exorcism,12.99,2015-09-23 00:00:00,75,0,0,25,4
334120,Armikrog,24.99,2015-09-30 00:00:00,57,0,0,542,373
334140,Roche Fusion,12.0,2015-01-23 00:00:00,85,0,0,68,3
334190,Insanity's Blade,5.99,2014-12-04 00:00:00,-1,0,0,167,57
334210,Fortified,14.99,2016-02-03 00:00:00,-1,0,1,150,41
334230,Town of Salem,4.99,2014-12-15 00:00:00,-1,0,1,23253,2695
334260,Icebound,14.99,2015-08-05 00:00:00,-1,0,0,2,0
334270,Star Traders: 4X Empires,9.99,2014-12-16 00:00:00,-1,0,0,23,19
334290,Gates of Horizon,9.99,2014-12-18 00:00:00,-1,0,0,42,33
334300,Fake Colours,4.99,2015-01-01 00:00:00,-1,0,0,22,2
334350,Don't Move,0.0,1970-01-01 00:00:00,-1,0,0,0,0
334410,JUMP,9.99,2015-07-30 00:00:00,-1,0,0,22,13
334420,Out There: ? Edition,9.99,2015-04-02 00:00:00,-1,0,0,853,271
334470,Adventures of Robinson Crusoe,9.99,2015-01-09 00:00:00,-1,0,0,2,4
334480,Robinson Crusoe and the Cursed Pirates,9.99,2015-02-10 00:00:00,-1,0,0,1,0
334490,The Fool,9.99,2015-03-09 00:00:00,-1,0,0,1,1
334560,Square Heroes,4.99,2015-04-09 00:00:00,-1,0,1,85,14
334620,Soccertron,8.99,2015-03-12 00:00:00,-1,0,0,5,5
334670,Moving Hazard,19.99,2016-03-10 00:00:00,-1,18,1,32,23
334690,Squirreltopia,3.99,2015-01-12 00:00:00,-1,0,0,60,24
334710,Ilamentia,5.99,2014-11-25 00:00:00,-1,0,0,45,20
334830,Entropy Rising,4.99,2015-11-20 00:00:00,-1,0,0,17,13
334840,Drive to Hell,4.99,2015-01-30 00:00:00,-1,0,0,7,0
334850,1931: Scheherazade at the Library of Pergamum,24.99,2015-03-26 00:00:00,-1,0,0,74,34
334960,Cell HD: emergence,5.99,2015-02-19 00:00:00,-1,0,0,5,3
334980,Into Blue Valley,9.99,2014-12-24 00:00:00,-1,0,0,24,26
335000,Tormentum - Dark Sorrow,11.99,2015-03-04 00:00:00,72,0,0,1920,130
335010,Steam and Metal,4.99,2015-02-09 00:00:00,-1,0,0,39,10
335050,World Of Leaders,4.99,2014-12-17 00:00:00,-1,0,0,17,93
335070,VRC PRO,44.99,2015-03-24 00:00:00,-1,0,1,373,82
335080,Biology Battle,4.99,2015-01-21 00:00:00,-1,0,0,7,3
335090,Goscurry,7.99,2015-01-16 00:00:00,-1,0,0,15,0
335100,Dwarf Tower,2.99,2014-12-23 00:00:00,-1,0,1,129,43
335120,Serpent in the Staglands,19.99,2015-05-28 00:00:00,-1,0,0,81,52
335150,Magic Barrage - Bitferno,0.0,2015-01-01 00:00:00,-1,0,1,1,2
335190,200% Mixed Juice!,6.99,2015-10-23 00:00:00,-1,0,1,207,28
335200,ManaCollect,6.99,2015-04-17 00:00:00,-1,0,0,28,15
335210,Rift's Cave,9.99,2014-12-01 00:00:00,-1,0,0,1,10
335220,But to Paint a Universe,4.99,2015-01-15 00:00:00,-1,0,0,2,3
335240,Transformice,0.0,2015-01-30 00:00:00,-1,0,1,243,46
335300,DARK SOULS™ II: Scholar of the First Sin,49.99,2015-04-01 00:00:00,80,13,1,34519,5212
335310,Eisenbahn X,39.99,2015-06-08 00:00:00,-1,0,0,9,10
335320,Bet On Soldier,7.99,2014-12-05 00:00:00,-1,17,0,87,30
335330,Brick-Force,0.0,2014-12-11 00:00:00,-1,0,1,27,39
335420,????????? ??????,15.99,2015-01-08 00:00:00,-1,0,0,20,3
335430,Grimoire: Manastorm,9.99,2015-02-04 00:00:00,-1,0,1,65,20
335440,Dungeon Shooter 2,7.99,2014-12-04 00:00:00,-1,0,0,0,3
335450,Curse of the Assassin,9.99,2015-05-12 00:00:00,-1,0,0,6,1
335460,An Assassin in Orlandes,9.99,2015-05-12 00:00:00,-1,0,0,26,2
335550,Cubicity,2.99,2015-02-12 00:00:00,-1,0,0,20,2
335560,Light Bound,9.99,2015-04-23 00:00:00,-1,0,0,2,0
335570,Back To Life 3,4.99,2014-12-16 00:00:00,-1,0,0,2,4
335660,CAFE 0 ~The Drowned Mermaid~,9.99,2015-01-29 00:00:00,-1,0,0,39,16
335670,LISA,9.99,2014-12-15 00:00:00,78,0,0,9170,381
335690,dUpLicity ~Beyond the Lies~,14.99,2015-01-08 00:00:00,-1,0,0,10,8
335700,I am Weapon: Revival,13.99,2015-10-23 00:00:00,-1,0,0,128,66
335740,Escape From Darkmoor Manor,3.99,2014-12-05 00:00:00,-1,0,0,7,15
335770,Tkl Online,7.99,2015-01-27 00:00:00,-1,0,0,15,7
335790,Words for Evil,2.99,2014-12-11 00:00:00,-1,0,0,256,67
335820,Dream Of Mirror Online,0.0,2015-08-14 00:00:00,-1,0,0,2,1
335830,Distant Star: Revenant Fleet,9.99,2015-04-07 00:00:00,-1,0,0,155,93
335840,Goats On A Bridge,4.99,2015-02-06 00:00:00,-1,0,0,43,3
335850,After Reset RPG,49.99,2015-03-09 00:00:00,-1,0,0,3,24
335890,Nanofights,4.99,2014-12-11 00:00:00,-1,0,1,4,1
335900,Angels of Fasaria: Version 2.0,19.99,2014-12-09 00:00:00,-1,0,0,3,3
335920,Ephemerid: A Musical Adventure,1.99,2015-02-03 00:00:00,-1,0,0,148,14
335930,Atavism MMO Creator,399.0,2015-01-20 00:00:00,-1,0,0,12,15
335940,Mech Marines: Steel March,7.99,2015-01-09 00:00:00,-1,0,1,6,11
335950,Insecters War,5.99,2016-02-15 00:00:00,-1,0,1,5,8
336010,MXGP - The Official Motocross Videogame Compact,9.99,2014-12-03 00:00:00,-1,0,1,92,34
336020,Pahelika: Secret Legends,9.99,2015-01-23 00:00:00,-1,0,0,2,3
336030,Race.a.bit,9.99,2016-03-10 00:00:00,-1,0,0,11,4
336040,Combat Monsters,0.0,2015-01-20 00:00:00,-1,0,1,2,0
336060,Raptor: Call of The Shadows - 2015 Edition,4.99,2015-02-13 00:00:00,-1,0,0,229,58
336080,Vietnam ‘65,9.99,2015-03-05 00:00:00,81,0,0,254,57
336090,Sky Mercenaries,9.99,2014-12-16 00:00:00,-1,0,0,31,12
336100,Rooster Teeth vs. Zombiens,2.99,2014-12-19 00:00:00,-1,0,0,39,19
336110,Bloody Streets,4.99,2015-03-12 00:00:00,-1,0,0,38,9
336130,Shardlight,14.99,2016-03-08 00:00:00,75,0,0,387,40
336150,Virtual Pool 4,24.99,2015-05-11 00:00:00,-1,0,1,275,54
336160,Monsters!,4.99,2015-09-01 00:00:00,-1,0,0,2,1
336200,Starlaxis Supernova Edition,6.99,2015-02-11 00:00:00,-1,0,0,4,4
336210,Just Death,14.99,2016-02-24 00:00:00,-1,0,1,9,14
336220,ORBITOR,14.99,2015-08-21 00:00:00,-1,0,0,18,10
336230,Way to Go!,4.99,2015-06-08 00:00:00,-1,0,0,9,1
336250,Monster Jam Battlegrounds,14.99,2015-06-10 00:00:00,-1,0,0,19,34
336280,Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,1.99,2014-12-19 00:00:00,-1,0,0,30,14
336300,Hearthlands,9.99,2014-12-12 00:00:00,-1,0,0,223,44
336380,Catmouth Island,0.99,2014-12-31 00:00:00,-1,0,0,27,19
336420,Bloodsports.TV,9.99,2015-03-30 00:00:00,69,0,1,119,26
336440,Super Cane Magic ZERO,19.99,2015-08-26 00:00:00,-1,0,0,249,23
336510,Anno Online,0.0,2015-07-01 00:00:00,-1,0,1,10,13
336520,Might & Magic Heroes Online,0.0,2015-11-24 00:00:00,-1,0,1,4,4
336530,PD Howler 9.6 Digital Painter and Visual FX box,39.99,2015-03-11 00:00:00,-1,0,0,14,9
336610,Outcast 1.1,5.99,2014-12-18 00:00:00,-1,0,0,399,33
336630,Crash And Burn Racing,3.99,2014-12-09 00:00:00,-1,0,0,15,11
336670,HIT,0.0,2015-02-09 00:00:00,-1,0,1,1,2
336680,TREBUCHET,9.99,2015-07-30 00:00:00,-1,0,1,16,5
336700,Elastrix,3.99,2014-12-18 00:00:00,-1,0,0,17,3
336710,Supreme League of Patriots - Episode 2: Patriot Frames,5.99,2015-01-29 00:00:00,-1,0,0,5,0
336730,Supreme League of Patriots - Episode 3: Ice Cold in Ellis,5.99,2015-01-29 00:00:00,-1,0,0,3,4
336760,Pilot Brothers,4.99,2014-12-18 00:00:00,-1,0,0,110,17
336770,Pilot Brothers 2,4.99,2014-12-31 00:00:00,-1,0,0,34,4
336780,Pilot Brothers 3: Back Side of the Earth,4.99,2015-01-22 00:00:00,-1,0,0,16,14
336790,KWAAN,9.99,2016-01-21 00:00:00,-1,0,1,56,39
336840,Color Guardians,14.99,2015-05-12 00:00:00,-1,0,0,15,2
336930,Redux: Dark Matters,12.99,2014-12-12 00:00:00,61,0,0,14,9
337040,Deadnaut,9.99,2014-12-08 00:00:00,-1,0,0,81,33
337070,"Dimmdrive :: Gaming Ramdrive @ 10,000+ MB/s",29.99,2015-01-01 00:00:00,-1,0,0,183,142
337110,Bard to the Future,4.99,2015-02-27 00:00:00,-1,0,0,6,7
337130,Bosch's Damnation,11.99,2015-07-21 00:00:00,-1,0,0,7,2
337150,Sentinels of the Multiverse,9.99,2014-12-22 00:00:00,-1,0,1,798,59
337180,Velocity 2X,19.99,2015-08-19 00:00:00,-1,0,0,37,12
337210,Royal Bounty HD,4.99,2015-08-10 00:00:00,-1,0,0,56,52
337220,Guild Commander,4.99,2015-01-23 00:00:00,-1,0,0,37,38
337270,Ostrich Island,4.99,2015-01-08 00:00:00,-1,0,0,122,25
337280,Planetship,8.99,2015-09-24 00:00:00,-1,0,0,34,16
337320,Paint the Town Red,9.99,2015-10-13 00:00:00,-1,0,0,9902,612
337350,Flywrench,9.99,2015-08-24 00:00:00,-1,0,0,199,9
337410,Karos,0.0,2014-12-24 00:00:00,-1,0,1,3,0
337420,Final Dusk,4.99,2014-12-12 00:00:00,-1,0,0,135,39
337450,Dream Tale,4.99,2014-12-16 00:00:00,-1,0,0,19,4
337480,Zombie Vikings,19.99,2015-12-07 00:00:00,74,0,1,109,40
337630,Bermuda,2.99,2015-03-17 00:00:00,-1,0,0,26,3
337650,Soft Body,0.0,2016-05-17 00:00:00,-1,0,0,23,2
337670,Default Dan,5.99,2015-03-18 00:00:00,-1,0,0,23,3
337680,Star Hammer: The Vanguard Prophecy,19.99,2015-06-04 00:00:00,69,0,0,91,33
337700,SCS deORBIT,4.99,2015-08-17 00:00:00,-1,0,0,9,8
337720,The Sea Will Claim Everything,9.99,2016-03-24 00:00:00,-1,0,0,147,3
337730,Battletank LOBA,9.99,2015-03-17 00:00:00,-1,0,0,3,5
337760,Decisive Campaigns: The Blitzkrieg from Warsaw to Paris,39.99,2015-01-22 00:00:00,-1,0,1,55,7
337820,The Mims Beginning,19.99,2015-01-01 00:00:00,-1,0,0,88,44
337850,Avernum 2: Crystal Souls,19.99,2015-01-14 00:00:00,78,0,0,130,10
337880,One Late Night: Deadline,9.99,2014-12-22 00:00:00,-1,0,0,31,70
337930,Nameless ~The one thing you must recall~,29.99,2014-12-24 00:00:00,-1,0,0,491,37
337940,X-note,19.99,2015-01-16 00:00:00,-1,0,0,18,3
337950,The SKIES,0.0,2016-04-16 00:00:00,-1,0,1,38,64
337960,ClusterPuck 99,9.99,2015-01-23 00:00:00,-1,0,0,58,16
